country,age_group,year,value,indicator,unit
Switzerland,45-49,1995,0.1,fertility_by_age,per_1000
United States,15-19,1995,56.0,fertility_by_age,per_1000
United States,20-24,1995,107.5,fertility_by_age,per_1000
United States,25-29,1995,108.8,fertility_by_age,per_1000
United States,30-34,1995,81.1,fertility_by_age,per_1000
United States,35-39,1995,34.0,fertility_by_age,per_1000
United States,40-44,1995,6.6,fertility_by_age,per_1000
United States,45-49,1995,0.3,fertility_by_age,per_1000
Bulgaria,15-19,1995,51.9,fertility_by_age,per_1000
Bulgaria,20-24,1995,100.6,fertility_by_age,per_1000
Bulgaria,25-29,1995,61.8,fertility_by_age,per_1000
Bulgaria,30-34,1995,22.4,fertility_by_age,per_1000
Bulgaria,35-39,1995,7.5,fertility_by_age,per_1000
Bulgaria,40-44,1995,1.5,fertility_by_age,per_1000
Bulgaria,45-49,1995,0.1,fertility_by_age,per_1000
Australia,15-19,1996,20.2,fertility_by_age,per_1000
Australia,20-24,1996,65.6,fertility_by_age,per_1000
Australia,25-29,1996,117.8,fertility_by_age,per_1000
Australia,30-34,1996,106.1,fertility_by_age,per_1000
Australia,35-39,1996,43.9,fertility_by_age,per_1000
Australia,40-44,1996,7.5,fertility_by_age,per_1000
Australia,45-49,1996,0.3,fertility_by_age,per_1000
Austria,15-19,1996,15.6,fertility_by_age,per_1000
Austria,20-24,1996,77.1,fertility_by_age,per_1000
Austria,25-29,1996,103.5,fertility_by_age,per_1000
Austria,30-34,1996,66.0,fertility_by_age,per_1000
Austria,35-39,1996,23.8,fertility_by_age,per_1000
Austria,40-44,1996,4.3,fertility_by_age,per_1000
Austria,45-49,1996,0.2,fertility_by_age,per_1000
Belgium,15-19,1996,10.1,fertility_by_age,per_1000
Belgium,20-24,1996,63.1,fertility_by_age,per_1000
Belgium,25-29,1996,132.2,fertility_by_age,per_1000
Belgium,30-34,1996,83.6,fertility_by_age,per_1000
Belgium,35-39,1996,26.2,fertility_by_age,per_1000
Belgium,40-44,1996,4.0,fertility_by_age,per_1000
Belgium,45-49,1996,0.2,fertility_by_age,per_1000
Canada,15-19,1996,22.1,fertility_by_age,per_1000
Canada,20-24,1996,68.7,fertility_by_age,per_1000
Canada,25-29,1996,109.6,fertility_by_age,per_1000
Canada,30-34,1996,87.2,fertility_by_age,per_1000
Canada,35-39,1996,32.6,fertility_by_age,per_1000
Canada,40-44,1996,5.1,fertility_by_age,per_1000
Canada,45-49,1996,0.2,fertility_by_age,per_1000
Czech Republic,15-19,1996,20.0,fertility_by_age,per_1000
Czech Republic,20-24,1996,91.0,fertility_by_age,per_1000
Czech Republic,25-29,1996,79.2,fertility_by_age,per_1000
Czech Republic,30-34,1996,35.1,fertility_by_age,per_1000
Czech Republic,35-39,1996,11.0,fertility_by_age,per_1000
Czech Republic,40-44,1996,1.7,fertility_by_age,per_1000
Czech Republic,45-49,1996,0.1,fertility_by_age,per_1000
Denmark,15-19,1996,8.2,fertility_by_age,per_1000
Denmark,20-24,1996,59.7,fertility_by_age,per_1000
Denmark,25-29,1996,132.9,fertility_by_age,per_1000
Denmark,30-34,1996,107.0,fertility_by_age,per_1000
Denmark,35-39,1996,38.3,fertility_by_age,per_1000
Denmark,40-44,1996,5.6,fertility_by_age,per_1000
Denmark,45-49,1996,0.2,fertility_by_age,per_1000
Estonia,15-19,1996,35.6,fertility_by_age,per_1000
Estonia,20-24,1996,101.6,fertility_by_age,per_1000
Estonia,25-29,1996,79.5,fertility_by_age,per_1000
Estonia,30-34,1996,38.5,fertility_by_age,per_1000
Estonia,35-39,1996,15.5,fertility_by_age,per_1000
Estonia,40-44,1996,3.4,fertility_by_age,per_1000
Estonia,45-49,1996,0.1,fertility_by_age,per_1000
Finland,15-19,1996,13.6,fertility_by_age,per_1000
Finland,20-24,1996,70.0,fertility_by_age,per_1000
Finland,25-29,1996,129.9,fertility_by_age,per_1000
Finland,30-34,1996,96.4,fertility_by_age,per_1000
Finland,35-39,1996,38.3,fertility_by_age,per_1000
Finland,40-44,1996,6.2,fertility_by_age,per_1000
Finland,45-49,1996,0.3,fertility_by_age,per_1000
Greece,15-19,1996,11.8,fertility_by_age,per_1000
Greece,20-24,1996,56.7,fertility_by_age,per_1000
Greece,25-29,1996,89.3,fertility_by_age,per_1000
Greece,30-34,1996,65.8,fertility_by_age,per_1000
Greece,35-39,1996,24.6,fertility_by_age,per_1000
Greece,40-44,1996,4.3,fertility_by_age,per_1000
Greece,45-49,1996,0.5,fertility_by_age,per_1000
Hungary,15-19,1996,29.3,fertility_by_age,per_1000
Hungary,20-24,1996,93.9,fertility_by_age,per_1000
Hungary,25-29,1996,99.0,fertility_by_age,per_1000
Hungary,30-34,1996,48.2,fertility_by_age,per_1000
Hungary,35-39,1996,16.6,fertility_by_age,per_1000
Hungary,40-44,1996,3.3,fertility_by_age,per_1000
Hungary,45-49,1996,0.1,fertility_by_age,per_1000
Ireland,15-19,1996,16.6,fertility_by_age,per_1000
Ireland,20-24,1996,52.0,fertility_by_age,per_1000
Ireland,25-29,1996,104.8,fertility_by_age,per_1000
Ireland,30-34,1996,126.5,fertility_by_age,per_1000
Ireland,35-39,1996,63.7,fertility_by_age,per_1000
Ireland,40-44,1996,11.7,fertility_by_age,per_1000
Ireland,45-49,1996,0.6,fertility_by_age,per_1000
Israel,15-19,1996,18.4,fertility_by_age,per_1000
Israel,20-24,1996,127.0,fertility_by_age,per_1000
Israel,25-29,1996,199.2,fertility_by_age,per_1000
Israel,30-34,1996,157.5,fertility_by_age,per_1000
Israel,35-39,1996,83.5,fertility_by_age,per_1000
Israel,40-44,1996,18.7,fertility_by_age,per_1000
Israel,45-49,1996,1.4,fertility_by_age,per_1000
Italy,15-19,1996,6.7,fertility_by_age,per_1000
Italy,20-24,1996,35.3,fertility_by_age,per_1000
Italy,25-29,1996,80.5,fertility_by_age,per_1000
Italy,30-34,1996,78.0,fertility_by_age,per_1000
Italy,35-39,1996,33.9,fertility_by_age,per_1000
Italy,40-44,1996,6.4,fertility_by_age,per_1000
Italy,45-49,1996,0.3,fertility_by_age,per_1000
Netherlands,15-19,1996,5.6,fertility_by_age,per_1000
Netherlands,20-24,1996,37.5,fertility_by_age,per_1000
Netherlands,25-29,1996,104.5,fertility_by_age,per_1000
Netherlands,30-34,1996,114.5,fertility_by_age,per_1000
Netherlands,35-39,1996,40.0,fertility_by_age,per_1000
Netherlands,40-44,1996,5.1,fertility_by_age,per_1000
Netherlands,45-49,1996,0.2,fertility_by_age,per_1000
Portugal,15-19,1996,20.6,fertility_by_age,per_1000
Portugal,20-24,1996,64.0,fertility_by_age,per_1000
Portugal,25-29,1996,99.7,fertility_by_age,per_1000
Portugal,30-34,1996,72.7,fertility_by_age,per_1000
Portugal,35-39,1996,26.6,fertility_by_age,per_1000
Portugal,40-44,1996,5.2,fertility_by_age,per_1000
Portugal,45-49,1996,0.3,fertility_by_age,per_1000
Slovak Republic,15-19,1996,30.3,fertility_by_age,per_1000
Slovak Republic,20-24,1996,115.0,fertility_by_age,per_1000
Slovak Republic,25-29,1996,91.5,fertility_by_age,per_1000
Slovak Republic,30-34,1996,40.0,fertility_by_age,per_1000
Slovak Republic,35-39,1996,14.7,fertility_by_age,per_1000
Slovak Republic,40-44,1996,2.6,fertility_by_age,per_1000
Slovak Republic,45-49,1996,0.1,fertility_by_age,per_1000
Switzerland,15-19,1996,5.6,fertility_by_age,per_1000
Switzerland,20-24,1996,49.1,fertility_by_age,per_1000
Switzerland,25-29,1996,110.9,fertility_by_age,per_1000
Switzerland,30-34,1996,97.3,fertility_by_age,per_1000
Switzerland,35-39,1996,34.6,fertility_by_age,per_1000
Switzerland,40-44,1996,5.1,fertility_by_age,per_1000
Switzerland,45-49,1996,0.2,fertility_by_age,per_1000
United States,15-19,1996,53.5,fertility_by_age,per_1000
United States,20-24,1996,107.8,fertility_by_age,per_1000
United States,25-29,1996,108.6,fertility_by_age,per_1000
United States,30-34,1996,82.1,fertility_by_age,per_1000
United States,35-39,1996,34.9,fertility_by_age,per_1000
United States,40-44,1996,6.8,fertility_by_age,per_1000
United States,45-49,1996,0.3,fertility_by_age,per_1000
Bulgaria,15-19,1996,49.7,fertility_by_age,per_1000
Bulgaria,20-24,1996,98.3,fertility_by_age,per_1000
Bulgaria,25-29,1996,64.6,fertility_by_age,per_1000
Bulgaria,30-34,1996,23.6,fertility_by_age,per_1000
Bulgaria,35-39,1996,7.7,fertility_by_age,per_1000
Bulgaria,40-44,1996,1.6,fertility_by_age,per_1000
Bulgaria,45-49,1996,0.1,fertility_by_age,per_1000
Australia,15-19,1997,19.9,fertility_by_age,per_1000
Australia,20-24,1997,63.2,fertility_by_age,per_1000
Australia,25-29,1997,114.4,fertility_by_age,per_1000
Australia,30-34,1997,107.0,fertility_by_age,per_1000
Australia,35-39,1997,45.0,fertility_by_age,per_1000
Australia,40-44,1997,7.5,fertility_by_age,per_1000
Australia,45-49,1997,0.3,fertility_by_age,per_1000
Austria,15-19,1997,14.7,fertility_by_age,per_1000
Austria,20-24,1997,71.9,fertility_by_age,per_1000
Austria,25-29,1997,99.0,fertility_by_age,per_1000
Austria,30-34,1997,64.4,fertility_by_age,per_1000
Austria,35-39,1997,24.4,fertility_by_age,per_1000
Austria,40-44,1997,4.5,fertility_by_age,per_1000
Austria,45-49,1997,0.2,fertility_by_age,per_1000
Belgium,15-19,1997,10.0,fertility_by_age,per_1000
Belgium,20-24,1997,61.6,fertility_by_age,per_1000
Belgium,25-29,1997,131.8,fertility_by_age,per_1000
Belgium,30-34,1997,86.6,fertility_by_age,per_1000
Belgium,35-39,1997,27.2,fertility_by_age,per_1000
Belgium,40-44,1997,4.0,fertility_by_age,per_1000
Belgium,45-49,1997,0.2,fertility_by_age,per_1000
Canada,15-19,1997,20.0,fertility_by_age,per_1000
Canada,20-24,1997,64.6,fertility_by_age,per_1000
Canada,25-29,1997,104.7,fertility_by_age,per_1000
Canada,30-34,1997,84.9,fertility_by_age,per_1000
Canada,35-39,1997,32.6,fertility_by_age,per_1000
Canada,40-44,1997,5.2,fertility_by_age,per_1000
Canada,45-49,1997,0.2,fertility_by_age,per_1000
Czech Republic,15-19,1997,17.9,fertility_by_age,per_1000
Czech Republic,20-24,1997,85.5,fertility_by_age,per_1000
Czech Republic,25-29,1997,82.7,fertility_by_age,per_1000
Czech Republic,30-34,1997,36.1,fertility_by_age,per_1000
Czech Republic,35-39,1997,12.0,fertility_by_age,per_1000
Czech Republic,40-44,1997,1.7,fertility_by_age,per_1000
Czech Republic,45-49,1997,0.0,fertility_by_age,per_1000
Denmark,15-19,1997,8.8,fertility_by_age,per_1000
Denmark,20-24,1997,56.5,fertility_by_age,per_1000
Denmark,25-29,1997,131.8,fertility_by_age,per_1000
Denmark,30-34,1997,109.0,fertility_by_age,per_1000
Denmark,35-39,1997,40.6,fertility_by_age,per_1000
Denmark,40-44,1997,5.7,fertility_by_age,per_1000
Denmark,45-49,1997,0.2,fertility_by_age,per_1000
Estonia,15-19,1997,31.0,fertility_by_age,per_1000
Estonia,20-24,1997,91.7,fertility_by_age,per_1000
Estonia,25-29,1997,80.1,fertility_by_age,per_1000
Estonia,30-34,1997,39.7,fertility_by_age,per_1000
Estonia,35-39,1997,15.9,fertility_by_age,per_1000
Estonia,40-44,1997,4.0,fertility_by_age,per_1000
Estonia,45-49,1997,0.1,fertility_by_age,per_1000
Finland,15-19,1997,9.0,fertility_by_age,per_1000
Finland,20-24,1997,62.2,fertility_by_age,per_1000
Finland,25-29,1997,123.4,fertility_by_age,per_1000
Finland,30-34,1997,100.8,fertility_by_age,per_1000
Finland,35-39,1997,44.0,fertility_by_age,per_1000
Finland,40-44,1997,8.5,fertility_by_age,per_1000
Finland,45-49,1997,0.5,fertility_by_age,per_1000
Greece,15-19,1997,11.6,fertility_by_age,per_1000
Greece,20-24,1997,54.1,fertility_by_age,per_1000
Greece,25-29,1997,88.4,fertility_by_age,per_1000
Greece,30-34,1997,69.0,fertility_by_age,per_1000
Greece,35-39,1997,25.8,fertility_by_age,per_1000
Greece,40-44,1997,4.8,fertility_by_age,per_1000
Greece,45-49,1997,0.5,fertility_by_age,per_1000
Hungary,15-19,1997,27.3,fertility_by_age,per_1000
Hungary,20-24,1997,85.2,fertility_by_age,per_1000
Hungary,25-29,1997,94.7,fertility_by_age,per_1000
Hungary,30-34,1997,47.5,fertility_by_age,per_1000
Hungary,35-39,1997,16.8,fertility_by_age,per_1000
Hungary,40-44,1997,3.2,fertility_by_age,per_1000
Hungary,45-49,1997,0.1,fertility_by_age,per_1000
Ireland,15-19,1997,17.4,fertility_by_age,per_1000
Ireland,20-24,1997,50.9,fertility_by_age,per_1000
Ireland,25-29,1997,105.8,fertility_by_age,per_1000
Ireland,30-34,1997,131.5,fertility_by_age,per_1000
Ireland,35-39,1997,66.1,fertility_by_age,per_1000
Ireland,40-44,1997,13.4,fertility_by_age,per_1000
Ireland,45-49,1997,0.8,fertility_by_age,per_1000
Israel,15-19,1997,16.8,fertility_by_age,per_1000
Israel,20-24,1997,124.1,fertility_by_age,per_1000
Israel,25-29,1997,199.7,fertility_by_age,per_1000
Israel,30-34,1997,160.2,fertility_by_age,per_1000
Israel,35-39,1997,84.3,fertility_by_age,per_1000
Israel,40-44,1997,19.7,fertility_by_age,per_1000
Israel,45-49,1997,1.3,fertility_by_age,per_1000
Italy,15-19,1997,5.5,fertility_by_age,per_1000
Italy,20-24,1997,33.1,fertility_by_age,per_1000
Italy,25-29,1997,79.1,fertility_by_age,per_1000
Italy,30-34,1997,80.8,fertility_by_age,per_1000
Italy,35-39,1997,37.4,fertility_by_age,per_1000
Italy,40-44,1997,7.7,fertility_by_age,per_1000
Italy,45-49,1997,0.5,fertility_by_age,per_1000
Netherlands,15-19,1997,6.0,fertility_by_age,per_1000
Netherlands,20-24,1997,38.5,fertility_by_age,per_1000
Netherlands,25-29,1997,104.6,fertility_by_age,per_1000
Netherlands,30-34,1997,117.6,fertility_by_age,per_1000
Netherlands,35-39,1997,41.7,fertility_by_age,per_1000
Netherlands,40-44,1997,5.4,fertility_by_age,per_1000
Netherlands,45-49,1997,0.2,fertility_by_age,per_1000
Portugal,15-19,1997,20.7,fertility_by_age,per_1000
Portugal,20-24,1997,63.6,fertility_by_age,per_1000
Portugal,25-29,1997,100.7,fertility_by_age,per_1000
Portugal,30-34,1997,75.4,fertility_by_age,per_1000
Portugal,35-39,1997,28.3,fertility_by_age,per_1000
Portugal,40-44,1997,5.5,fertility_by_age,per_1000
Portugal,45-49,1997,0.4,fertility_by_age,per_1000
Slovak Republic,15-19,1997,28.4,fertility_by_age,per_1000
Slovak Republic,20-24,1997,107.5,fertility_by_age,per_1000
Slovak Republic,25-29,1997,91.0,fertility_by_age,per_1000
Slovak Republic,30-34,1997,41.1,fertility_by_age,per_1000
Slovak Republic,35-39,1997,15.1,fertility_by_age,per_1000
Slovak Republic,40-44,1997,2.7,fertility_by_age,per_1000
Slovak Republic,45-49,1997,0.1,fertility_by_age,per_1000
Switzerland,15-19,1997,5.6,fertility_by_age,per_1000
Switzerland,20-24,1997,47.8,fertility_by_age,per_1000
Switzerland,25-29,1997,106.9,fertility_by_age,per_1000
Switzerland,30-34,1997,96.3,fertility_by_age,per_1000
Switzerland,35-39,1997,35.3,fertility_by_age,per_1000
Switzerland,40-44,1997,5.5,fertility_by_age,per_1000
Switzerland,45-49,1997,0.2,fertility_by_age,per_1000
United States,15-19,1997,51.3,fertility_by_age,per_1000
United States,20-24,1997,107.3,fertility_by_age,per_1000
United States,25-29,1997,108.3,fertility_by_age,per_1000
United States,30-34,1997,83.0,fertility_by_age,per_1000
United States,35-39,1997,35.7,fertility_by_age,per_1000
United States,40-44,1997,7.1,fertility_by_age,per_1000
United States,45-49,1997,0.4,fertility_by_age,per_1000
Bulgaria,15-19,1997,43.7,fertility_by_age,per_1000
Bulgaria,20-24,1997,85.2,fertility_by_age,per_1000
Bulgaria,25-29,1997,57.0,fertility_by_age,per_1000
Bulgaria,30-34,1997,22.4,fertility_by_age,per_1000
Bulgaria,35-39,1997,7.3,fertility_by_age,per_1000
Bulgaria,40-44,1997,1.6,fertility_by_age,per_1000
Bulgaria,45-49,1997,0.1,fertility_by_age,per_1000
Australia,15-19,1998,19.0,fertility_by_age,per_1000
Australia,20-24,1998,61.8,fertility_by_age,per_1000
Australia,25-29,1998,112.1,fertility_by_age,per_1000
Australia,30-34,1998,107.5,fertility_by_age,per_1000
Australia,35-39,1998,45.7,fertility_by_age,per_1000
Australia,40-44,1998,8.1,fertility_by_age,per_1000
Australia,45-49,1998,0.3,fertility_by_age,per_1000
Austria,15-19,1998,14.0,fertility_by_age,per_1000
Austria,20-24,1998,69.1,fertility_by_age,per_1000
Austria,25-29,1998,97.9,fertility_by_age,per_1000
Austria,30-34,1998,64.8,fertility_by_age,per_1000
Austria,35-39,1998,24.1,fertility_by_age,per_1000
Austria,40-44,1998,4.4,fertility_by_age,per_1000
Austria,45-49,1998,0.2,fertility_by_age,per_1000
Belgium,15-19,1998,10.1,fertility_by_age,per_1000
Belgium,20-24,1998,60.0,fertility_by_age,per_1000
Belgium,25-29,1998,129.5,fertility_by_age,per_1000
Belgium,30-34,1998,87.3,fertility_by_age,per_1000
Belgium,35-39,1998,27.9,fertility_by_age,per_1000
Belgium,40-44,1998,4.2,fertility_by_age,per_1000
Belgium,45-49,1998,0.2,fertility_by_age,per_1000
Canada,15-19,1998,19.8,fertility_by_age,per_1000
Canada,20-24,1998,64.1,fertility_by_age,per_1000
Canada,25-29,1998,102.8,fertility_by_age,per_1000
Canada,30-34,1998,85.2,fertility_by_age,per_1000
Canada,35-39,1998,32.9,fertility_by_age,per_1000
Canada,40-44,1998,5.3,fertility_by_age,per_1000
Canada,45-49,1998,0.2,fertility_by_age,per_1000
Czech Republic,15-19,1998,16.4,fertility_by_age,per_1000
Czech Republic,20-24,1998,80.0,fertility_by_age,per_1000
Czech Republic,25-29,1998,84.8,fertility_by_age,per_1000
Czech Republic,30-34,1998,37.5,fertility_by_age,per_1000
Czech Republic,35-39,1998,12.7,fertility_by_age,per_1000
Czech Republic,40-44,1998,1.9,fertility_by_age,per_1000
Czech Republic,45-49,1998,0.0,fertility_by_age,per_1000
Denmark,15-19,1998,8.1,fertility_by_age,per_1000
Denmark,20-24,1998,54.5,fertility_by_age,per_1000
Denmark,25-29,1998,127.7,fertility_by_age,per_1000
Denmark,30-34,1998,108.5,fertility_by_age,per_1000
Denmark,35-39,1998,41.0,fertility_by_age,per_1000
Denmark,40-44,1998,5.9,fertility_by_age,per_1000
Denmark,45-49,1998,0.2,fertility_by_age,per_1000
Estonia,15-19,1998,27.4,fertility_by_age,per_1000
Estonia,20-24,1998,89.7,fertility_by_age,per_1000
Estonia,25-29,1998,76.7,fertility_by_age,per_1000
Estonia,30-34,1998,41.7,fertility_by_age,per_1000
Estonia,35-39,1998,16.4,fertility_by_age,per_1000
Estonia,40-44,1998,3.4,fertility_by_age,per_1000
Estonia,45-49,1998,0.2,fertility_by_age,per_1000
Finland,15-19,1998,9.2,fertility_by_age,per_1000
Finland,20-24,1998,59.5,fertility_by_age,per_1000
Finland,25-29,1998,116.9,fertility_by_age,per_1000
Finland,30-34,1998,100.3,fertility_by_age,per_1000
Finland,35-39,1998,44.1,fertility_by_age,per_1000
Finland,40-44,1998,8.9,fertility_by_age,per_1000
Finland,45-49,1998,0.5,fertility_by_age,per_1000
Greece,15-19,1998,11.2,fertility_by_age,per_1000
Greece,20-24,1998,50.6,fertility_by_age,per_1000
Greece,25-29,1998,85.5,fertility_by_age,per_1000
Greece,30-34,1998,70.1,fertility_by_age,per_1000
Greece,35-39,1998,26.3,fertility_by_age,per_1000
Greece,40-44,1998,4.9,fertility_by_age,per_1000
Greece,45-49,1998,0.4,fertility_by_age,per_1000
Hungary,15-19,1998,25.6,fertility_by_age,per_1000
Hungary,20-24,1998,78.5,fertility_by_age,per_1000
Hungary,25-29,1998,92.9,fertility_by_age,per_1000
Hungary,30-34,1998,49.0,fertility_by_age,per_1000
Hungary,35-39,1998,16.6,fertility_by_age,per_1000
Hungary,40-44,1998,3.0,fertility_by_age,per_1000
Hungary,45-49,1998,0.2,fertility_by_age,per_1000
Ireland,15-19,1998,19.3,fertility_by_age,per_1000
Ireland,20-24,1998,52.0,fertility_by_age,per_1000
Ireland,25-29,1998,102.4,fertility_by_age,per_1000
Ireland,30-34,1998,131.0,fertility_by_age,per_1000
Ireland,35-39,1998,68.9,fertility_by_age,per_1000
Ireland,40-44,1998,13.4,fertility_by_age,per_1000
Ireland,45-49,1998,0.6,fertility_by_age,per_1000
Israel,15-19,1998,18.1,fertility_by_age,per_1000
Israel,20-24,1998,127.9,fertility_by_age,per_1000
Israel,25-29,1998,201.3,fertility_by_age,per_1000
Israel,30-34,1998,163.0,fertility_by_age,per_1000
Israel,35-39,1998,86.0,fertility_by_age,per_1000
Israel,40-44,1998,20.4,fertility_by_age,per_1000
Israel,45-49,1998,1.4,fertility_by_age,per_1000
Italy,15-19,1998,6.0,fertility_by_age,per_1000
Italy,20-24,1998,32.9,fertility_by_age,per_1000
Italy,25-29,1998,78.4,fertility_by_age,per_1000
Italy,30-34,1998,81.2,fertility_by_age,per_1000
Italy,35-39,1998,38.0,fertility_by_age,per_1000
Italy,40-44,1998,7.6,fertility_by_age,per_1000
Italy,45-49,1998,0.2,fertility_by_age,per_1000
Netherlands,15-19,1998,6.3,fertility_by_age,per_1000
Netherlands,20-24,1998,38.6,fertility_by_age,per_1000
Netherlands,25-29,1998,108.7,fertility_by_age,per_1000
Netherlands,30-34,1998,123.8,fertility_by_age,per_1000
Netherlands,35-39,1998,44.3,fertility_by_age,per_1000
Netherlands,40-44,1998,5.9,fertility_by_age,per_1000
Netherlands,45-49,1998,0.2,fertility_by_age,per_1000
Portugal,15-19,1998,20.5,fertility_by_age,per_1000
Portugal,20-24,1998,61.3,fertility_by_age,per_1000
Portugal,25-29,1998,98.4,fertility_by_age,per_1000
Portugal,30-34,1998,79.0,fertility_by_age,per_1000
Portugal,35-39,1998,30.1,fertility_by_age,per_1000
Portugal,40-44,1998,5.4,fertility_by_age,per_1000
Portugal,45-49,1998,0.3,fertility_by_age,per_1000
Slovak Republic,15-19,1998,26.7,fertility_by_age,per_1000
Slovak Republic,20-24,1998,99.1,fertility_by_age,per_1000
Slovak Republic,25-29,1998,90.4,fertility_by_age,per_1000
Slovak Republic,30-34,1998,41.6,fertility_by_age,per_1000
Slovak Republic,35-39,1998,14.8,fertility_by_age,per_1000
Slovak Republic,40-44,1998,2.8,fertility_by_age,per_1000
Slovak Republic,45-49,1998,0.1,fertility_by_age,per_1000
Switzerland,15-19,1998,5.6,fertility_by_age,per_1000
Switzerland,20-24,1998,47.2,fertility_by_age,per_1000
Switzerland,25-29,1998,104.3,fertility_by_age,per_1000
Switzerland,30-34,1998,96.0,fertility_by_age,per_1000
