country,isocode,sex,agegroup,age_start,age_end,datavalue,dataprocess,datasource
Mali,466,Men,[40-44],40,44,99.3,Survey,DHS_HH
Mali,466,Men,[45-49],45,49,99.3,Survey,DHS_HH
Mali,466,Men,[45-49],45,49,99.2,Survey,DHS_STATcompiler
Mali,466,Men,[50-54],50,54,99.9,Survey,DHS_STATcompiler
Mali,466,Men,[50-54],50,54,99.5,Survey,DHS_HH
Mali,466,Men,[55-59],55,59,99.6,Survey,DHS_HH
Mali,466,Men,[55-59],55,59,100.0,Survey,DHS_STATcompiler
Mali,466,Men,[60-64],60,64,99.5,Survey,DHS_HH
Mali,466,Men,[65-69],65,69,99.8,Survey,DHS_HH
Mali,466,Men,[70-74],70,74,99.4,Survey,DHS_HH
Mali,466,Men,[75+],75,999,99.8,Survey,DHS_HH
Mali,466,Women,[15-19],15,19,43.0,Survey,DHS_HH
Mali,466,Women,[15-19],15,19,44.0,Survey,DHS_STATcompiler
Mali,466,Women,[20-24],20,24,86.2,Survey,DHS_STATcompiler
Mali,466,Women,[20-24],20,24,83.3,Survey,DHS_HH
Mali,466,Women,[25-29],25,29,94.7,Survey,DHS_HH
Mali,466,Women,[25-29],25,29,96.5,Survey,DHS_STATcompiler
Mali,466,Women,[30-34],30,34,98.9,Survey,DHS_STATcompiler
Mali,466,Women,[30-34],30,34,97.9,Survey,DHS_HH
Mali,466,Women,[35-39],35,39,98.7,Survey,DHS_HH
Mali,466,Women,[35-39],35,39,99.5,Survey,DHS_STATcompiler
Mali,466,Women,[40-44],40,44,99.7,Survey,DHS_STATcompiler
Mali,466,Women,[40-44],40,44,99.1,Survey,DHS_HH
Mali,466,Women,[45-49],45,49,99.4,Survey,DHS_HH
Mali,466,Women,[45-49],45,49,99.2,Survey,DHS_STATcompiler
Mali,466,Women,[50-54],50,54,99.2,Survey,DHS_HH
Mali,466,Women,[55-59],55,59,99.1,Survey,DHS_HH
Mali,466,Women,[60-64],60,64,99.3,Survey,DHS_HH
Mali,466,Women,[65-69],65,69,99.7,Survey,DHS_HH
Mali,466,Women,[70-74],70,74,99.2,Survey,DHS_HH
Mali,466,Women,[75+],75,999,97.3,Survey,DHS_HH
Mali,466,Men,[15-19],15,19,2.11,Survey,MICS
Mali,466,Men,[20-24],20,24,20.59,Survey,MICS
Mali,466,Men,[25-29],25,29,55.98,Survey,MICS
Mali,466,Men,[30-34],30,34,82.15,Survey,MICS
Mali,466,Men,[35-39],35,39,93.72,Survey,MICS
Mali,466,Men,[40-44],40,44,97.88,Survey,MICS
Mali,466,Men,[45-49],45,49,98.81,Survey,MICS
Mali,466,Women,[15-19],15,19,39.87,Survey,MICS
Mali,466,Women,[20-24],20,24,80.9,Survey,MICS
Mali,466,Women,[25-29],25,29,93.96,Survey,MICS
Mali,466,Women,[30-34],30,34,97.77,Survey,MICS
Mali,466,Women,[35-39],35,39,99.1,Survey,MICS
Mali,466,Women,[40-44],40,44,99.11,Survey,MICS
Mali,466,Women,[45-49],45,49,99.54,Survey,MICS
Mali,466,Men,[15-19],15,19,3.71,Survey,DHS_HH
Mali,466,Men,[15-19],15,19,1.3,Survey,National statistics
Mali,466,Men,[20-24],20,24,24.7,Survey,National statistics
Mali,466,Men,[20-24],20,24,21.3,Survey,DHS_HH
Mali,466,Men,[25-29],25,29,64.34,Survey,DHS_HH
Mali,466,Men,[25-29],25,29,66.9,Survey,National statistics
Mali,466,Men,[30-34],30,34,92.9,Survey,National statistics
Mali,466,Men,[30-34],30,34,89.34,Survey,DHS_HH
Mali,466,Men,[35-39],35,39,97.03,Survey,DHS_HH
Mali,466,Men,[35-39],35,39,98.1,Survey,National statistics
Mali,466,Men,[40-44],40,44,98.7,Survey,National statistics
Mali,466,Men,[40-44],40,44,98.73,Survey,DHS_HH
Mali,466,Men,[45-49],45,49,99.23,Survey,DHS_HH
Mali,466,Men,[45-49],45,49,99.5,Survey,National statistics
Mali,466,Men,[50-54],50,54,99.74,Survey,DHS_HH
Mali,466,Men,[55-59],55,59,99.75,Survey,DHS_HH
Mali,466,Men,[60-64],60,64,99.77,Survey,DHS_HH
Mali,466,Men,[65-69],65,69,99.05,Survey,DHS_HH
Mali,466,Men,[70-74],70,74,99.86,Survey,DHS_HH
Mali,466,Men,[75+],75,999,99.51,Survey,DHS_HH
Mali,466,Women,[15-19],15,19,42.25,Survey,DHS_HH
Mali,466,Women,[15-19],15,19,43.1,Survey,National statistics
Mali,466,Women,[20-24],20,24,83.3,Survey,National statistics
Mali,466,Women,[20-24],20,24,82.38,Survey,DHS_HH
Mali,466,Women,[25-29],25,29,94.51,Survey,DHS_HH
Mali,466,Women,[25-29],25,29,95.3,Survey,National statistics
Mali,466,Women,[30-34],30,34,97.3,Survey,National statistics
Mali,466,Women,[30-34],30,34,97.02,Survey,DHS_HH
Mali,466,Women,[35-39],35,39,98.96,Survey,DHS_HH
Mali,466,Women,[35-39],35,39,99.0,Survey,National statistics
Mali,466,Women,[40-44],40,44,99.5,Survey,National statistics
Mali,466,Women,[40-44],40,44,99.39,Survey,DHS_HH
Mali,466,Women,[45-49],45,49,99.32,Survey,DHS_HH
Mali,466,Women,[45-49],45,49,98.9,Survey,National statistics
Mali,466,Women,[50-54],50,54,99.47,Survey,DHS_HH
Mali,466,Women,[55-59],55,59,99.53,Survey,DHS_HH
Mali,466,Women,[60-64],60,64,98.63,Survey,DHS_HH
Mali,466,Women,[65-69],65,69,99.24,Survey,DHS_HH
Mali,466,Women,[70-74],70,74,99.5,Survey,DHS_HH
Mali,466,Women,[75+],75,999,99.29,Survey,DHS_HH
Malta,470,Men,[10-14],10,14,0.0,Estimate,UNSD
Malta,470,Men,[15-19],15,19,0.36,Estimate,UNSD
Malta,470,Men,[20-24],20,24,13.16,Estimate,UNSD
Malta,470,Men,[25-29],25,29,56.17,Estimate,UNSD
Malta,470,Men,[30-34],30,34,81.03,Estimate,UNSD
Malta,470,Men,[35-39],35,39,87.3,Estimate,UNSD
Malta,470,Men,[40-44],40,44,88.62,Estimate,UNSD
Malta,470,Men,[45-49],45,49,88.21,Estimate,UNSD
Malta,470,Men,[50-54],50,54,85.83,Estimate,UNSD
Malta,470,Men,[55-59],55,59,84.2,Estimate,UNSD
Malta,470,Men,[60-64],60,64,83.93,Estimate,UNSD
Malta,470,Men,[65-69],65,69,82.28,Estimate,UNSD
Malta,470,Men,[70-74],70,74,82.96,Estimate,UNSD
Malta,470,Men,[75+],75,999,80.3,Estimate,UNSD
Malta,470,Women,[10-14],10,14,0.0,Estimate,UNSD
Malta,470,Women,[15-19],15,19,3.08,Estimate,UNSD
Malta,470,Women,[20-24],20,24,33.21,Estimate,UNSD
Malta,470,Women,[25-29],25,29,74.97,Estimate,UNSD
Malta,470,Women,[30-34],30,34,84.93,Estimate,UNSD
Malta,470,Women,[35-39],35,39,84.76,Estimate,UNSD
Malta,470,Women,[40-44],40,44,83.27,Estimate,UNSD
Malta,470,Women,[45-49],45,49,80.71,Estimate,UNSD
Malta,470,Women,[50-54],50,54,79.06,Estimate,UNSD
Malta,470,Women,[55-59],55,59,77.95,Estimate,UNSD
Malta,470,Women,[60-64],60,64,77.72,Estimate,UNSD
Malta,470,Women,[65-69],65,69,78.48,Estimate,UNSD
Malta,470,Women,[70-74],70,74,76.06,Estimate,UNSD
Malta,470,Women,[75+],75,999,71.37,Estimate,UNSD
Malta,470,Men,[10-14],10,14,0.0,Estimate,UNSD
Malta,470,Men,[15-19],15,19,0.43,Estimate,UNSD
Malta,470,Men,[20-24],20,24,1.82,Estimate,UNSD
Malta,470,Men,[25-29],25,29,17.57,Estimate,UNSD
Malta,470,Men,[30-34],30,34,60.36,Estimate,UNSD
Malta,470,Men,[35-39],35,39,79.68,Estimate,UNSD
Malta,470,Men,[40-44],40,44,78.89,Estimate,UNSD
Malta,470,Men,[45-49],45,49,83.03,Estimate,UNSD
Malta,470,Men,[50-54],50,54,85.76,Estimate,UNSD
Malta,470,Men,[55-59],55,59,85.67,Estimate,UNSD
Malta,470,Men,[60-64],60,64,90.03,Estimate,UNSD
Malta,470,Men,[65-69],65,69,90.3,Estimate,UNSD
Malta,470,Men,[70-74],70,74,87.55,Estimate,UNSD
Malta,470,Men,[75+],75,999,85.73,Estimate,UNSD
Malta,470,Women,[10-14],10,14,0.0,Estimate,UNSD
Malta,470,Women,[15-19],15,19,0.59,Estimate,UNSD
Malta,470,Women,[20-24],20,24,5.23,Estimate,UNSD
Malta,470,Women,[25-29],25,29,39.42,Estimate,UNSD
Malta,470,Women,[30-34],30,34,76.47,Estimate,UNSD
Malta,470,Women,[35-39],35,39,83.0,Estimate,UNSD
Malta,470,Women,[40-44],40,44,86.14,Estimate,UNSD
Malta,470,Women,[45-49],45,49,87.53,Estimate,UNSD
Malta,470,Women,[50-54],50,54,85.57,Estimate,UNSD
Malta,470,Women,[55-59],55,59,83.79,Estimate,UNSD
Malta,470,Women,[60-64],60,64,86.17,Estimate,UNSD
Malta,470,Women,[65-69],65,69,84.18,Estimate,UNSD
Malta,470,Women,[70-74],70,74,83.35,Estimate,UNSD
Malta,470,Women,[75+],75,999,80.08,Estimate,UNSD
Malta,470,Men,[10-14],10,14,0.0,Estimate,UNSD
Malta,470,Men,[15-19],15,19,0.23,Estimate,UNSD
Malta,470,Men,[20-24],20,24,4.36,Estimate,UNSD
Malta,470,Men,[25-29],25,29,23.5,Estimate,UNSD
Malta,470,Men,[30-34],30,34,60.96,Estimate,UNSD
Malta,470,Men,[35-39],35,39,81.25,Estimate,UNSD
Malta,470,Men,[40-44],40,44,85.13,Estimate,UNSD
Malta,470,Men,[45-49],45,49,86.3,Estimate,UNSD
Malta,470,Men,[50-54],50,54,88.46,Estimate,UNSD
Malta,470,Men,[55-59],55,59,90.89,Estimate,UNSD
Malta,470,Men,[60-64],60,64,90.69,Estimate,UNSD
Malta,470,Men,[65-69],65,69,92.05,Estimate,UNSD
Malta,470,Men,[70-74],70,74,88.76,Estimate,UNSD
Malta,470,Men,[75+],75,999,85.62,Estimate,UNSD
Malta,470,Women,[10-14],10,14,0.0,Estimate,UNSD
Malta,470,Women,[15-19],15,19,0.85,Estimate,UNSD
Malta,470,Women,[20-24],20,24,9.17,Estimate,UNSD
Malta,470,Women,[25-29],25,29,51.41,Estimate,UNSD
Malta,470,Women,[30-34],30,34,70.82,Estimate,UNSD
Malta,470,Women,[35-39],35,39,88.82,Estimate,UNSD
Malta,470,Women,[40-44],40,44,90.27,Estimate,UNSD
Malta,470,Women,[45-49],45,49,92.63,Estimate,UNSD
Malta,470,Women,[50-54],50,54,91.57,Estimate,UNSD
Malta,470,Women,[55-59],55,59,87.75,Estimate,UNSD
Malta,470,Women,[60-64],60,64,87.35,Estimate,UNSD
Malta,470,Women,[65-69],65,69,85.07,Estimate,UNSD
Malta,470,Women,[70-74],70,74,84.79,Estimate,UNSD
Malta,470,Women,[75+],75,999,81.61,Estimate,UNSD
Malta,470,Men,[10-14],10,14,0.0,Estimate,UNSD
Malta,470,Men,[15-19],15,19,0.07,Estimate,UNSD
Malta,470,Men,[20-24],20,24,4.07,Estimate,UNSD
Malta,470,Men,[25-29],25,29,16.88,Estimate,UNSD
Malta,470,Men,[30-34],30,34,58.88,Estimate,UNSD
Malta,470,Men,[35-39],35,39,80.07,Estimate,UNSD
Malta,470,Men,[40-44],40,44,85.6,Estimate,UNSD
Malta,470,Men,[45-49],45,49,85.53,Estimate,UNSD
Malta,470,Men,[50-54],50,54,88.8,Estimate,UNSD
Malta,470,Men,[55-59],55,59,89.89,Estimate,UNSD
Malta,470,Men,[60-64],60,64,91.75,Estimate,UNSD
Malta,470,Men,[65-69],65,69,92.26,Estimate,UNSD
Malta,470,Men,[70-74],70,74,88.86,Estimate,UNSD
Malta,470,Men,[75+],75,999,88.07,Estimate,UNSD
Malta,470,Women,[10-14],10,14,0.0,Estimate,UNSD
Malta,470,Women,[15-19],15,19,0.46,Estimate,UNSD
Malta,470,Women,[20-24],20,24,14.47,Estimate,UNSD
Malta,470,Women,[25-29],25,29,37.76,Estimate,UNSD
Malta,470,Women,[30-34],30,34,77.9,Estimate,UNSD
Malta,470,Women,[35-39],35,39,87.76,Estimate,UNSD
Malta,470,Women,[40-44],40,44,90.66,Estimate,UNSD
Malta,470,Women,[45-49],45,49,93.15,Estimate,UNSD
Malta,470,Women,[50-54],50,54,91.3,Estimate,UNSD
Malta,470,Women,[55-59],55,59,88.33,Estimate,UNSD
Malta,470,Women,[60-64],60,64,87.0,Estimate,UNSD
Malta,470,Women,[65-69],65,69,84.24,Estimate,UNSD
Malta,470,Women,[70-74],70,74,83.71,Estimate,UNSD
Malta,470,Women,[75+],75,999,81.85,Estimate,UNSD
Malta,470,Men,[15-19],15,19,0.07,Census,Eurostat
Malta,470,Men,[20-24],20,24,3.65,Census,Eurostat
Malta,470,Men,[25-29],25,29,27.26,Census,Eurostat
Malta,470,Men,[30-34],30,34,60.85,Census,Eurostat
Malta,470,Men,[35-39],35,39,77.1,Census,Eurostat
Malta,470,Men,[40-44],40,44,83.22,Census,Eurostat
Malta,470,Men,[45-49],45,49,84.54,Census,Eurostat
Malta,470,Men,[50-54],50,54,86.39,Census,Eurostat
Malta,470,Men,[55-59],55,59,88.47,Census,Eurostat
Malta,470,Men,[60-64],60,64,90.29,Census,Eurostat
Malta,470,Men,[65-69],65,69,90.82,Census,Eurostat
Malta,470,Men,[70-74],70,74,90.03,Census,Eurostat
Malta,470,Men,[75+],75,999,87.47,Census,Eurostat
Malta,470,Women,[15-19],15,19,0.54,Census,Eurostat
Malta,470,Women,[20-24],20,24,10.29,Census,Eurostat
Malta,470,Women,[25-29],25,29,47.92,Census,Eurostat
Malta,470,Women,[30-34],30,34,76.2,Census,Eurostat
Malta,470,Women,[35-39],35,39,87.07,Census,Eurostat
Malta,470,Women,[40-44],40,44,88.8,Census,Eurostat
Malta,470,Women,[45-49],45,49,91.25,Census,Eurostat
Malta,470,Women,[50-54],50,54,91.36,Census,Eurostat
Malta,470,Women,[55-59],55,59,90.82,Census,Eurostat
Malta,470,Women,[60-64],60,64,87.81,Census,Eurostat
Malta,470,Women,[65-69],65,69,85.79,Census,Eurostat
Malta,470,Women,[70-74],70,74,83.25,Census,Eurostat
Malta,470,Women,[75+],75,999,79.46,Census,Eurostat
Malta,470,Men,[10-14],10,14,0.0,Estimate,UNSD
Malta,470,Men,[15-19],15,19,0.07,Estimate,UNSD
Malta,470,Men,[20-24],20,24,4.05,Estimate,UNSD
Malta,470,Men,[25-29],25,29,13.42,Estimate,UNSD
Malta,470,Men,[30-34],30,34,52.44,Estimate,UNSD
Malta,470,Men,[35-39],35,39,77.38,Estimate,UNSD
Malta,470,Men,[40-44],40,44,84.67,Estimate,UNSD
Malta,470,Men,[45-49],45,49,84.4,Estimate,UNSD
Malta,470,Men,[50-54],50,54,88.1,Estimate,UNSD
Malta,470,Men,[55-59],55,59,88.75,Estimate,UNSD
Malta,470,Men,[60-64],60,64,90.39,Estimate,UNSD
Malta,470,Men,[65-69],65,69,92.42,Estimate,UNSD
Malta,470,Men,[70-74],70,74,88.38,Estimate,UNSD
Malta,470,Men,[75+],75,999,89.39,Estimate,UNSD
Malta,470,Women,[10-14],10,14,0.0,Estimate,UNSD
Malta,470,Women,[15-19],15,19,0.48,Estimate,UNSD
Malta,470,Women,[20-24],20,24,14.49,Estimate,UNSD
Malta,470,Women,[25-29],25,29,30.9,Estimate,UNSD
Malta,470,Women,[30-34],30,34,73.66,Estimate,UNSD
Malta,470,Women,[35-39],35,39,86.99,Estimate,UNSD
Malta,470,Women,[40-44],40,44,89.79,Estimate,UNSD
Malta,470,Women,[45-49],45,49,92.9,Estimate,UNSD
Malta,470,Women,[50-54],50,54,92.31,Estimate,UNSD
Malta,470,Women,[55-59],55,59,89.05,Estimate,UNSD
Malta,470,Women,[60-64],60,64,86.72,Estimate,UNSD
Malta,470,Women,[65-69],65,69,84.84,Estimate,UNSD
Malta,470,Women,[70-74],70,74,81.79,Estimate,UNSD
Malta,470,Women,[75+],75,999,83.45,Estimate,UNSD
Marshall Islands,584,Men,[10-14],10,14,0.39,Census,UNSD
Marshall Islands,584,Men,[15-19],15,19,6.99,Census,UNSD
Marshall Islands,584,Men,[20-24],20,24,48.78,Census,UNSD
Marshall Islands,584,Men,[25-29],25,29,75.07,Census,UNSD
Marshall Islands,584,Men,[30-34],30,34,84.57,Census,UNSD
Marshall Islands,584,Men,[35-39],35,39,89.96,Census,UNSD
Marshall Islands,584,Men,[40-44],40,44,90.09,Census,UNSD
Marshall Islands,584,Men,[45-49],45,49,91.8,Census,UNSD
Marshall Islands,584,Men,[50-54],50,54,93.78,Census,UNSD
Marshall Islands,584,Men,[55-59],55,59,94.71,Census,UNSD
Marshall Islands,584,Men,[60-64],60,64,94.89,Census,UNSD
Marshall Islands,584,Men,[65-69],65,69,92.94,Census,UNSD
Marshall Islands,584,Men,[70-74],70,74,95.08,Census,UNSD
Marshall Islands,584,Men,[75+],75,999,92.16,Census,UNSD
Marshall Islands,584,Women,[10-14],10,14,1.3,Census,UNSD
Marshall Islands,584,Women,[15-19],15,19,23.73,Census,UNSD
Marshall Islands,584,Women,[20-24],20,24,70.89,Census,UNSD
Marshall Islands,584,Women,[25-29],25,29,85.34,Census,UNSD
Marshall Islands,584,Women,[30-34],30,34,90.6,Census,UNSD
Marshall Islands,584,Women,[35-39],35,39,92.46,Census,UNSD
Marshall Islands,584,Women,[40-44],40,44,93.6,Census,UNSD
Marshall Islands,584,Women,[45-49],45,49,94.79,Census,UNSD
Marshall Islands,584,Women,[50-54],50,54,95.52,Census,UNSD
Marshall Islands,584,Women,[55-59],55,59,94.08,Census,UNSD
Marshall Islands,584,Women,[60-64],60,64,92.86,Census,UNSD
Marshall Islands,584,Women,[65-69],65,69,94.46,Census,UNSD
Marshall Islands,584,Women,[70-74],70,74,94.21,Census,UNSD
Marshall Islands,584,Women,[75+],75,999,89.89,Census,UNSD
Marshall Islands,584,Men,[15-19],15,19,6.3,Survey,National statistics
Marshall Islands,584,Men,[20-24],20,24,53.8,Survey,National statistics
Marshall Islands,584,Men,[25-29],25,29,80.0,Survey,National statistics
Marshall Islands,584,Men,[30-34],30,34,92.9,Survey,National statistics
Marshall Islands,584,Men,[35-39],35,39,95.7,Survey,National statistics
Marshall Islands,584,Men,[40-44],40,44,94.6,Survey,National statistics
Marshall Islands,584,Men,[45-49],45,49,98.6,Survey,National statistics
Marshall Islands,584,Women,[15-19],15,19,24.5,Survey,National statistics
Marshall Islands,584,Women,[20-24],20,24,69.5,Survey,National statistics
Marshall Islands,584,Women,[25-29],25,29,87.6,Survey,National statistics
Marshall Islands,584,Women,[30-34],30,34,96.8,Survey,National statistics
Marshall Islands,584,Women,[35-39],35,39,97.9,Survey,National statistics
Marshall Islands,584,Women,[40-44],40,44,99.5,Survey,National statistics
Marshall Islands,584,Women,[45-49],45,49,98.3,Survey,National statistics
Marshall Islands,584,Men,[15-19],15,19,4.8,Census,National statistics
Marshall Islands,584,Men,[20-24],20,24,33.7,Census,National statistics
Marshall Islands,584,Men,[25-29],25,29,64.5,Census,National statistics
Marshall Islands,584,Men,[30-34],30,34,79.8,Census,National statistics
Marshall Islands,584,Men,[35-39],35,39,84.4,Census,National statistics
Marshall Islands,584,Men,[40-44],40,44,90.1,Census,National statistics
Marshall Islands,584,Men,[45-49],45,49,90.6,Census,National statistics
Marshall Islands,584,Men,[50-54],50,54,93.6,Census,National statistics
Marshall Islands,584,Men,[55-59],55,59,93.6,Census,National statistics
Marshall Islands,584,Men,[60-64],60,64,94.2,Census,National statistics
Marshall Islands,584,Men,[65-69],65,69,94.0,Census,National statistics
Marshall Islands,584,Men,[70-74],70,74,94.7,Census,National statistics
Marshall Islands,584,Men,[75+],75,999,96.5,Census,National statistics
Marshall Islands,584,Women,[15-19],15,19,11.1,Census,National statistics
Marshall Islands,584,Women,[20-24],20,24,51.8,Census,National statistics
Marshall Islands,584,Women,[25-29],25,29,72.5,Census,National statistics
Marshall Islands,584,Women,[30-34],30,34,83.1,Census,National statistics
Marshall Islands,584,Women,[35-39],35,39,88.5,Census,National statistics
Marshall Islands,584,Women,[40-44],40,44,91.1,Census,National statistics
Marshall Islands,584,Women,[45-49],45,49,94.4,Census,National statistics
Marshall Islands,584,Women,[50-54],50,54,96.2,Census,National statistics
Marshall Islands,584,Women,[55-59],55,59,95.0,Census,National statistics
Marshall Islands,584,Women,[60-64],60,64,95.7,Census,National statistics
Marshall Islands,584,Women,[65-69],65,69,95.0,Census,National statistics
Marshall Islands,584,Women,[70-74],70,74,96.6,Census,National statistics
Marshall Islands,584,Women,[75+],75,999,98.9,Census,National statistics
Martinique,474,Men,[10-14],10,14,0.0,Census,UNSD
Martinique,474,Men,[15-19],15,19,0.08,Census,UNSD
Martinique,474,Men,[20-24],20,24,2.17,Census,UNSD
Martinique,474,Men,[25-29],25,29,22.11,Census,UNSD
Martinique,474,Men,[30-34],30,34,51.99,Census,UNSD
Martinique,474,Men,[35-39],35,39,66.03,Census,UNSD
Martinique,474,Men,[40-44],40,44,69.88,Census,UNSD
Martinique,474,Men,[45-49],45,49,70.89,Census,UNSD
Martinique,474,Men,[50-54],50,54,72.14,Census,UNSD
Martinique,474,Men,[55-59],55,59,75.4,Census,UNSD
Martinique,474,Men,[60-64],60,64,77.33,Census,UNSD
Martinique,474,Men,[65-69],65,69,78.09,Census,UNSD
Martinique,474,Men,[70-74],70,74,77.87,Census,UNSD
Martinique,474,Men,[75+],75,999,81.03,Census,UNSD
Martinique,474,Women,[10-14],10,14,0.0,Census,UNSD
Martinique,474,Women,[15-19],15,19,0.55,Census,UNSD
Martinique,474,Women,[20-24],20,24,8.61,Census,UNSD
Martinique,474,Women,[25-29],25,29,34.58,Census,UNSD
Martinique,474,Women,[30-34],30,34,53.29,Census,UNSD
Martinique,474,Women,[35-39],35,39,63.0,Census,UNSD
Martinique,474,Women,[40-44],40,44,65.0,Census,UNSD
Martinique,474,Women,[45-49],45,49,66.99,Census,UNSD
Martinique,474,Women,[50-54],50,54,70.99,Census,UNSD
Martinique,474,Women,[55-59],55,59,69.98,Census,UNSD
Martinique,474,Women,[60-64],60,64,70.54,Census,UNSD
Martinique,474,Women,[65-69],65,69,70.24,Census,UNSD
Martinique,474,Women,[70-74],70,74,70.8,Census,UNSD
Martinique,474,Women,[75+],75,999,71.76,Census,UNSD
Martinique,474,Men,[10-14],10,14,0.0,Census,UNSD
Martinique,474,Men,[15-19],15,19,0.12,Census,UNSD
Martinique,474,Men,[20-24],20,24,0.94,Census,UNSD
Martinique,474,Men,[25-29],25,29,8.03,Census,UNSD
Martinique,474,Men,[30-34],30,34,26.99,Census,UNSD
Martinique,474,Men,[35-39],35,39,40.11,Census,UNSD
Martinique,474,Men,[40-44],40,44,51.88,Census,UNSD
Martinique,474,Men,[45-49],45,49,62.76,Census,UNSD
Martinique,474,Men,[50-54],50,54,69.6,Census,UNSD
Martinique,474,Men,[55-59],55,59,73.11,Census,UNSD
Martinique,474,Men,[60-64],60,64,74.22,Census,UNSD
Martinique,474,Men,[65-69],65,69,76.68,Census,UNSD
Martinique,474,Men,[70-74],70,74,79.09,Census,UNSD
Martinique,474,Men,[75+],75,999,80.09,Census,UNSD
Martinique,474,Women,[10-14],10,14,0.0,Census,UNSD
Martinique,474,Women,[15-19],15,19,0.41,Census,UNSD
Martinique,474,Women,[20-24],20,24,3.85,Census,UNSD
Martinique,474,Women,[25-29],25,29,16.52,Census,UNSD
Martinique,474,Women,[30-34],30,34,33.74,Census,UNSD
Martinique,474,Women,[35-39],35,39,43.83,Census,UNSD
Martinique,474,Women,[40-44],40,44,51.49,Census,UNSD
Martinique,474,Women,[45-49],45,49,60.04,Census,UNSD
Martinique,474,Women,[50-54],50,54,65.44,Census,UNSD
Martinique,474,Women,[55-59],55,59,69.31,Census,UNSD
Martinique,474,Women,[60-64],60,64,70.14,Census,UNSD
Martinique,474,Women,[65-69],65,69,71.41,Census,UNSD
Martinique,474,Women,[70-74],70,74,73.0,Census,UNSD
Martinique,474,Women,[75+],75,999,70.34,Census,UNSD
Mauritania,478,Men,[10-14],10,14,0.5,Survey,INED
Mauritania,478,Men,[15-19],15,19,1.0,Survey,INED
Mauritania,478,Men,[20-24],20,24,15.6,Survey,INED
Mauritania,478,Men,[25-29],25,29,44.7,Survey,INED
Mauritania,478,Men,[30-34],30,34,67.3,Survey,INED
Mauritania,478,Men,[35-39],35,39,79.7,Survey,INED
Mauritania,478,Men,[40-44],40,44,87.3,Survey,INED
Mauritania,478,Men,[45-49],45,49,90.8,Survey,INED
Mauritania,478,Men,[50-54],50,54,92.3,Survey,INED
Mauritania,478,Men,[55-59],55,59,93.4,Survey,INED
Mauritania,478,Men,[60-64],60,64,94.4,Survey,INED
Mauritania,478,Men,[65-69],65,69,92.7,Survey,INED
Mauritania,478,Men,[70+],70,999,94.1,Survey,INED
Mauritania,478,Women,[10-14],10,14,13.7,Survey,INED
Mauritania,478,Women,[15-19],15,19,47.3,Survey,INED
Mauritania,478,Women,[20-24],20,24,71.2,Survey,INED
Mauritania,478,Women,[25-29],25,29,79.5,Survey,INED
Mauritania,478,Women,[30-34],30,34,81.5,Survey,INED
Mauritania,478,Women,[35-39],35,39,81.6,Survey,INED
Mauritania,478,Women,[40-44],40,44,82.9,Survey,INED
Mauritania,478,Women,[45-49],45,49,86.4,Survey,INED
Mauritania,478,Women,[50-54],50,54,87.3,Survey,INED
Mauritania,478,Women,[55-59],55,59,87.2,Survey,INED
Mauritania,478,Women,[60-64],60,64,83.4,Survey,INED
Mauritania,478,Women,[65-69],65,69,85.4,Survey,INED
Mauritania,478,Women,[70+],70,999,82.2,Survey,INED
Mauritania,478,Men,[10-14],10,14,0.0,Census,UNSD
Mauritania,478,Men,[15-19],15,19,1.76,Census,UNSD
Mauritania,478,Men,[20-24],20,24,19.46,Census,UNSD
Mauritania,478,Men,[25-29],25,29,52.98,Census,UNSD
Mauritania,478,Men,[30-34],30,34,80.49,Census,UNSD
Mauritania,478,Men,[35-39],35,39,90.78,Census,UNSD
Mauritania,478,Men,[40-44],40,44,94.5,Census,UNSD
Mauritania,478,Men,[45-49],45,49,96.19,Census,UNSD
Mauritania,478,Men,[50-54],50,54,97.56,Census,UNSD
Mauritania,478,Men,[55-59],55,59,98.31,Census,UNSD
Mauritania,478,Men,[60-64],60,64,97.86,Census,UNSD
Mauritania,478,Men,[65+],65,999,98.14,Census,UNSD
Mauritania,478,Women,[10-14],10,14,1.42,Census,UNSD
Mauritania,478,Women,[15-19],15,19,42.97,Census,UNSD
Mauritania,478,Women,[20-24],20,24,75.56,Census,UNSD
Mauritania,478,Women,[25-29],25,29,90.2,Census,UNSD
Mauritania,478,Women,[30-34],30,34,93.84,Census,UNSD
Mauritania,478,Women,[35-39],35,39,96.22,Census,UNSD
Mauritania,478,Women,[40-44],40,44,96.19,Census,UNSD
Mauritania,478,Women,[45-49],45,49,96.61,Census,UNSD
Mauritania,478,Women,[50-54],50,54,97.13,Census,UNSD
Mauritania,478,Women,[55-59],55,59,96.23,Census,UNSD
Mauritania,478,Women,[60-64],60,64,95.81,Census,UNSD
Mauritania,478,Women,[65+],65,999,96.35,Census,UNSD
Mauritania,478,Men,[15-19],15,19,3.54,Census,US Census Bureau
Mauritania,478,Men,[20-24],20,24,16.18,Census,US Census Bureau
Mauritania,478,Men,[25-29],25,29,46.87,Census,US Census Bureau
Mauritania,478,Men,[30-34],30,34,75.51,Census,US Census Bureau
Mauritania,478,Men,[35-39],35,39,88.71,Census,US Census Bureau
Mauritania,478,Men,[40-44],40,44,93.16,Census,US Census Bureau
Mauritania,478,Men,[45-49],45,49,95.67,Census,US Census Bureau
Mauritania,478,Men,[50-54],50,54,96.04,Census,US Census Bureau
