country,isocode,sex,agegroup,age_start,ageend,data_value,dataprocess,datacatalogshortname,data_source
Nicaragua,558,Men,[45-49],45,49,85.3,Survey,2001 DHS,DHS_HH
Nicaragua,558,Men,[50-54],50,54,83.7,Survey,2001 DHS,DHS_HH
Nicaragua,558,Men,[55-59],55,59,85.7,Survey,2001 DHS,DHS_HH
Nicaragua,558,Men,[60-64],60,64,83.4,Survey,2001 DHS,DHS_HH
Nicaragua,558,Men,[65-69],65,69,76.8,Survey,2001 DHS,DHS_HH
Nicaragua,558,Men,[70-74],70,74,72.6,Survey,2001 DHS,DHS_HH
Nicaragua,558,Men,[75+],75,999,53.7,Survey,2001 DHS,DHS_HH
Nicaragua,558,Women,[10-14],10,14,1.6,Survey,2001 DHS,DHS_HH
Nicaragua,558,Women,[15-19],15,19,20.4,Survey,2001 DHS,DHS_HH
Nicaragua,558,Women,[15-19],15,19,22.3,Survey,2001 DHS,DHS_STATcompiler
Nicaragua,558,Women,[20-24],20,24,55.5,Survey,2001 DHS,DHS_STATcompiler
Nicaragua,558,Women,[20-24],20,24,51.4,Survey,2001 DHS,DHS_HH
Nicaragua,558,Women,[25-29],25,29,65.7,Survey,2001 DHS,DHS_HH
Nicaragua,558,Women,[25-29],25,29,69.7,Survey,2001 DHS,DHS_STATcompiler
Nicaragua,558,Women,[30-34],30,34,76.1,Survey,2001 DHS,DHS_STATcompiler
Nicaragua,558,Women,[30-34],30,34,72.9,Survey,2001 DHS,DHS_HH
Nicaragua,558,Women,[35-39],35,39,72.4,Survey,2001 DHS,DHS_HH
Nicaragua,558,Women,[35-39],35,39,74.7,Survey,2001 DHS,DHS_STATcompiler
Nicaragua,558,Women,[40-44],40,44,71.0,Survey,2001 DHS,DHS_STATcompiler
Nicaragua,558,Women,[40-44],40,44,69.7,Survey,2001 DHS,DHS_HH
Nicaragua,558,Women,[45-49],45,49,64.0,Survey,2001 DHS,DHS_HH
Nicaragua,558,Women,[45-49],45,49,64.8,Survey,2001 DHS,DHS_STATcompiler
Nicaragua,558,Women,[50-54],50,54,57.3,Survey,2001 DHS,DHS_HH
Nicaragua,558,Women,[55-59],55,59,60.8,Survey,2001 DHS,DHS_HH
Nicaragua,558,Women,[60-64],60,64,46.0,Survey,2001 DHS,DHS_HH
Nicaragua,558,Women,[65-69],65,69,43.6,Survey,2001 DHS,DHS_HH
Nicaragua,558,Women,[70-74],70,74,36.1,Survey,2001 DHS,DHS_HH
Nicaragua,558,Women,[75+],75,999,23.0,Survey,2001 DHS,DHS_HH
Nicaragua,558,Men,[10-14],10,14,0.25,Census,2005 Census,UNSD
Nicaragua,558,Men,[15-19],15,19,7.48,Census,2005 Census,UNSD
Nicaragua,558,Men,[20-24],20,24,40.43,Census,2005 Census,UNSD
Nicaragua,558,Men,[25-29],25,29,65.23,Census,2005 Census,UNSD
Nicaragua,558,Men,[30-34],30,34,76.26,Census,2005 Census,UNSD
Nicaragua,558,Men,[35-39],35,39,80.2,Census,2005 Census,UNSD
Nicaragua,558,Men,[40-44],40,44,82.07,Census,2005 Census,UNSD
Nicaragua,558,Men,[45-49],45,49,82.66,Census,2005 Census,UNSD
Nicaragua,558,Men,[50-54],50,54,81.77,Census,2005 Census,UNSD
Nicaragua,558,Men,[55-59],55,59,81.03,Census,2005 Census,UNSD
Nicaragua,558,Men,[60-64],60,64,77.79,Census,2005 Census,UNSD
Nicaragua,558,Men,[65-69],65,69,74.61,Census,2005 Census,UNSD
Nicaragua,558,Men,[70-74],70,74,68.62,Census,2005 Census,UNSD
Nicaragua,558,Men,[75+],75,999,57.72,Census,2005 Census,UNSD
Nicaragua,558,Women,[10-14],10,14,1.86,Census,2005 Census,UNSD
Nicaragua,558,Women,[15-19],15,19,24.97,Census,2005 Census,UNSD
Nicaragua,558,Women,[20-24],20,24,55.08,Census,2005 Census,UNSD
Nicaragua,558,Women,[25-29],25,29,69.08,Census,2005 Census,UNSD
Nicaragua,558,Women,[30-34],30,34,73.02,Census,2005 Census,UNSD
Nicaragua,558,Women,[35-39],35,39,71.66,Census,2005 Census,UNSD
Nicaragua,558,Women,[40-44],40,44,69.17,Census,2005 Census,UNSD
Nicaragua,558,Women,[45-49],45,49,65.22,Census,2005 Census,UNSD
Nicaragua,558,Women,[50-54],50,54,59.51,Census,2005 Census,UNSD
Nicaragua,558,Women,[55-59],55,59,54.71,Census,2005 Census,UNSD
Nicaragua,558,Women,[60-64],60,64,48.35,Census,2005 Census,UNSD
Nicaragua,558,Women,[65-69],65,69,43.19,Census,2005 Census,UNSD
Nicaragua,558,Women,[70-74],70,74,35.71,Census,2005 Census,UNSD
Nicaragua,558,Women,[75+],75,999,22.05,Census,2005 Census,UNSD
Nicaragua,558,Women,[15-19],15,19,24.2,Survey,2006-2007 RHS-DHS,National statistics
Nicaragua,558,Women,[20-24],20,24,52.1,Survey,2006-2007 RHS-DHS,National statistics
Nicaragua,558,Women,[25-29],25,29,68.9,Survey,2006-2007 RHS-DHS,National statistics
Nicaragua,558,Women,[30-34],30,34,72.4,Survey,2006-2007 RHS-DHS,National statistics
Nicaragua,558,Women,[35-39],35,39,75.1,Survey,2006-2007 RHS-DHS,National statistics
Nicaragua,558,Women,[40-44],40,44,69.0,Survey,2006-2007 RHS-DHS,National statistics
Nicaragua,558,Women,[45-49],45,49,66.3,Survey,2006-2007 RHS-DHS,National statistics
Nicaragua,558,Women,[15-19],15,19,22.4,Survey,2011-2012 NDHS,National statistics
Nicaragua,558,Women,[20-24],20,24,47.8,Survey,2011-2012 NDHS,National statistics
Nicaragua,558,Women,[25-29],25,29,66.1,Survey,2011-2012 NDHS,National statistics
Nicaragua,558,Women,[30-34],30,34,73.1,Survey,2011-2012 NDHS,National statistics
Nicaragua,558,Women,[35-39],35,39,72.8,Survey,2011-2012 NDHS,National statistics
Nicaragua,558,Women,[40-44],40,44,68.5,Survey,2011-2012 NDHS,National statistics
Nicaragua,558,Women,[45-49],45,49,65.2,Survey,2011-2012 NDHS,National statistics
Niger,562,Men,[15-19],15,19,13.13,Census,1977 Census,National statistics
Niger,562,Men,[20-24],20,24,52.06,Census,1977 Census,National statistics
Niger,562,Men,[25-29],25,29,78.64,Census,1977 Census,National statistics
Niger,562,Men,[30-34],30,34,89.68,Census,1977 Census,National statistics
Niger,562,Men,[35-39],35,39,93.79,Census,1977 Census,National statistics
Niger,562,Men,[40-44],40,44,94.69,Census,1977 Census,National statistics
Niger,562,Men,[45-49],45,49,95.69,Census,1977 Census,National statistics
Niger,562,Men,[50-54],50,54,94.69,Census,1977 Census,National statistics
Niger,562,Men,[55-59],55,59,95.49,Census,1977 Census,National statistics
Niger,562,Men,[60-64],60,64,92.87,Census,1977 Census,National statistics
Niger,562,Men,[65+],65,999,92.98,Census,1977 Census,National statistics
Niger,562,Men,[65-69],65,69,92.98,Census,1977 Census,National statistics
Niger,562,Women,[15-19],15,19,77.58,Census,1977 Census,National statistics
Niger,562,Women,[20-24],20,24,92.49,Census,1977 Census,National statistics
Niger,562,Women,[25-29],25,29,94.7,Census,1977 Census,National statistics
Niger,562,Women,[30-34],30,34,92.59,Census,1977 Census,National statistics
Niger,562,Women,[35-39],35,39,89.97,Census,1977 Census,National statistics
Niger,562,Women,[40-44],40,44,81.31,Census,1977 Census,National statistics
Niger,562,Women,[45-49],45,49,74.9,Census,1977 Census,National statistics
Niger,562,Women,[50-54],50,54,59.03,Census,1977 Census,National statistics
Niger,562,Women,[55-59],55,59,50.41,Census,1977 Census,National statistics
Niger,562,Women,[60-64],60,64,32.54,Census,1977 Census,National statistics
Niger,562,Women,[65+],65,999,27.4,Census,1977 Census,National statistics
Niger,562,Women,[65-69],65,69,27.4,Census,1977 Census,National statistics
Niger,562,Men,[10-14],10,14,0.09,Census,1988 Census,UNSD
Niger,562,Men,[15-19],15,19,9.92,Census,1988 Census,UNSD
Niger,562,Men,[20-24],20,24,42.38,Census,1988 Census,UNSD
Niger,562,Men,[25-29],25,29,76.31,Census,1988 Census,UNSD
Niger,562,Men,[30-34],30,34,89.22,Census,1988 Census,UNSD
Niger,562,Men,[35-39],35,39,93.9,Census,1988 Census,UNSD
Niger,562,Men,[40-44],40,44,94.98,Census,1988 Census,UNSD
Niger,562,Men,[45-49],45,49,95.77,Census,1988 Census,UNSD
Niger,562,Men,[50-54],50,54,95.38,Census,1988 Census,UNSD
Niger,562,Men,[55-59],55,59,95.78,Census,1988 Census,UNSD
Niger,562,Men,[60-64],60,64,94.93,Census,1988 Census,UNSD
Niger,562,Men,[65+],65,999,90.46,Census,1988 Census,UNSD
Niger,562,Women,[10-14],10,14,1.98,Census,1988 Census,UNSD
Niger,562,Women,[15-19],15,19,72.53,Census,1988 Census,UNSD
Niger,562,Women,[20-24],20,24,90.11,Census,1988 Census,UNSD
Niger,562,Women,[25-29],25,29,94.02,Census,1988 Census,UNSD
Niger,562,Women,[30-34],30,34,92.88,Census,1988 Census,UNSD
Niger,562,Women,[35-39],35,39,90.76,Census,1988 Census,UNSD
Niger,562,Women,[40-44],40,44,83.8,Census,1988 Census,UNSD
Niger,562,Women,[45-49],45,49,76.52,Census,1988 Census,UNSD
Niger,562,Women,[50-54],50,54,62.38,Census,1988 Census,UNSD
Niger,562,Women,[55-59],55,59,53.6,Census,1988 Census,UNSD
Niger,562,Women,[60-64],60,64,38.19,Census,1988 Census,UNSD
Niger,562,Women,[65+],65,999,17.49,Census,1988 Census,UNSD
Niger,562,Men,[15-19],15,19,5.0,Survey,1992 DHS,DHS_HH
Niger,562,Men,[20-24],20,24,27.7,Survey,1992 DHS,DHS_HH
Niger,562,Men,[25-29],25,29,66.1,Survey,1992 DHS,DHS_HH
Niger,562,Men,[30-34],30,34,86.4,Survey,1992 DHS,DHS_HH
Niger,562,Men,[35-39],35,39,94.5,Survey,1992 DHS,DHS_HH
Niger,562,Men,[40-44],40,44,96.7,Survey,1992 DHS,DHS_HH
Niger,562,Men,[45-49],45,49,96.4,Survey,1992 DHS,DHS_HH
Niger,562,Men,[50-54],50,54,97.4,Survey,1992 DHS,DHS_HH
Niger,562,Men,[55-59],55,59,95.6,Survey,1992 DHS,DHS_HH
Niger,562,Men,[60-64],60,64,94.9,Survey,1992 DHS,DHS_HH
Niger,562,Men,[65-69],65,69,94.1,Survey,1992 DHS,DHS_HH
Niger,562,Men,[70-74],70,74,94.6,Survey,1992 DHS,DHS_HH
Niger,562,Men,[75+],75,999,92.6,Survey,1992 DHS,DHS_HH
Niger,562,Women,[15-19],15,19,56.8,Survey,1992 DHS,DHS_HH
Niger,562,Women,[15-19],15,19,56.5,Survey,1992 DHS,DHS_STATcompiler
Niger,562,Women,[20-24],20,24,88.7,Survey,1992 DHS,DHS_STATcompiler
Niger,562,Women,[20-24],20,24,87.3,Survey,1992 DHS,DHS_HH
Niger,562,Women,[25-29],25,29,94.4,Survey,1992 DHS,DHS_HH
Niger,562,Women,[25-29],25,29,94.8,Survey,1992 DHS,DHS_STATcompiler
Niger,562,Women,[30-34],30,34,95.0,Survey,1992 DHS,DHS_STATcompiler
Niger,562,Women,[30-34],30,34,94.3,Survey,1992 DHS,DHS_HH
Niger,562,Women,[35-39],35,39,96.3,Survey,1992 DHS,DHS_HH
Niger,562,Women,[35-39],35,39,95.6,Survey,1992 DHS,DHS_STATcompiler
Niger,562,Women,[40-44],40,44,95.2,Survey,1992 DHS,DHS_STATcompiler
Niger,562,Women,[40-44],40,44,93.1,Survey,1992 DHS,DHS_HH
Niger,562,Women,[45-49],45,49,89.3,Survey,1992 DHS,DHS_HH
Niger,562,Women,[45-49],45,49,91.7,Survey,1992 DHS,DHS_STATcompiler
Niger,562,Women,[50-54],50,54,76.1,Survey,1992 DHS,DHS_HH
Niger,562,Women,[55-59],55,59,65.4,Survey,1992 DHS,DHS_HH
Niger,562,Women,[60-64],60,64,54.3,Survey,1992 DHS,DHS_HH
Niger,562,Women,[65-69],65,69,41.8,Survey,1992 DHS,DHS_HH
Niger,562,Women,[70-74],70,74,19.7,Survey,1992 DHS,DHS_HH
Niger,562,Women,[75+],75,999,8.6,Survey,1992 DHS,DHS_HH
Niger,562,Men,[15-19],15,19,3.3,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Men,[20-24],20,24,38.6,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Men,[25-29],25,29,78.0,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Men,[30-34],30,34,90.9,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Men,[35-39],35,39,96.2,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Men,[40-44],40,44,97.8,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Men,[45-49],45,49,96.7,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Men,[50-54],50,54,99.0,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Men,[55-59],55,59,96.5,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Women,[15-19],15,19,59.9,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Women,[20-24],20,24,85.1,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Women,[25-29],25,29,92.9,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Women,[30-34],30,34,93.9,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Women,[35-39],35,39,95.9,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Women,[40-44],40,44,92.3,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Women,[45-49],45,49,89.0,Survey,1998 DHS,DHS_STATcompiler
Niger,562,Women,[15-19],15,19,56.84,Survey,2000 MICS,MICS
Niger,562,Women,[20-24],20,24,85.62,Survey,2000 MICS,MICS
Niger,562,Women,[25-29],25,29,92.88,Survey,2000 MICS,MICS
Niger,562,Women,[30-34],30,34,93.99,Survey,2000 MICS,MICS
Niger,562,Women,[35-39],35,39,94.8,Survey,2000 MICS,MICS
Niger,562,Women,[40-44],40,44,93.5,Survey,2000 MICS,MICS
Niger,562,Women,[45-49],45,49,88.21,Survey,2000 MICS,MICS
Niger,562,Men,[10-14],10,14,0.99,Survey,2000 MICS_HH,MICS_HH
Niger,562,Men,[15-19],15,19,2.75,Survey,2000 MICS_HH,MICS_HH
Niger,562,Men,[20-24],20,24,31.99,Survey,2000 MICS_HH,MICS_HH
Niger,562,Men,[25-29],25,29,74.77,Survey,2000 MICS_HH,MICS_HH
Niger,562,Men,[30-34],30,34,89.21,Survey,2000 MICS_HH,MICS_HH
Niger,562,Men,[35-39],35,39,95.61,Survey,2000 MICS_HH,MICS_HH
Niger,562,Men,[40-44],40,44,96.96,Survey,2000 MICS_HH,MICS_HH
Niger,562,Men,[45-49],45,49,97.74,Survey,2000 MICS_HH,MICS_HH
Niger,562,Men,[50-54],50,54,99.03,Survey,2000 MICS_HH,MICS_HH
Niger,562,Men,[55-59],55,59,98.06,Survey,2000 MICS_HH,MICS_HH
Niger,562,Men,[60-64],60,64,96.88,Survey,2000 MICS_HH,MICS_HH
Niger,562,Men,[65-69],65,69,95.77,Survey,2000 MICS_HH,MICS_HH
Niger,562,Men,[70-74],70,74,93.87,Survey,2000 MICS_HH,MICS_HH
Niger,562,Men,[75+],75,999,92.16,Survey,2000 MICS_HH,MICS_HH
Niger,562,Women,[10-14],10,14,1.6,Survey,2000 MICS_HH,MICS_HH
Niger,562,Women,[15-19],15,19,54.15,Survey,2000 MICS_HH,MICS_HH
Niger,562,Women,[20-24],20,24,85.06,Survey,2000 MICS_HH,MICS_HH
Niger,562,Women,[25-29],25,29,92.58,Survey,2000 MICS_HH,MICS_HH
Niger,562,Women,[30-34],30,34,93.25,Survey,2000 MICS_HH,MICS_HH
Niger,562,Women,[35-39],35,39,94.04,Survey,2000 MICS_HH,MICS_HH
Niger,562,Women,[40-44],40,44,92.89,Survey,2000 MICS_HH,MICS_HH
Niger,562,Women,[45-49],45,49,88.38,Survey,2000 MICS_HH,MICS_HH
Niger,562,Women,[50-54],50,54,83.23,Survey,2000 MICS_HH,MICS_HH
Niger,562,Women,[55-59],55,59,70.86,Survey,2000 MICS_HH,MICS_HH
Niger,562,Women,[60-64],60,64,48.03,Survey,2000 MICS_HH,MICS_HH
Niger,562,Women,[65-69],65,69,39.86,Survey,2000 MICS_HH,MICS_HH
Niger,562,Women,[70-74],70,74,35.52,Survey,2000 MICS_HH,MICS_HH
Niger,562,Women,[75+],75,999,15.89,Survey,2000 MICS_HH,MICS_HH
Niger,562,Men,[10-14],10,14,0.0,Census,2001 Census,UNSD
Niger,562,Men,[15-19],15,19,7.9,Census,2001 Census,UNSD
Niger,562,Men,[20-24],20,24,39.95,Census,2001 Census,UNSD
Niger,562,Men,[25-29],25,29,68.74,Census,2001 Census,UNSD
Niger,562,Men,[30-34],30,34,85.67,Census,2001 Census,UNSD
Niger,562,Men,[35-39],35,39,96.69,Census,2001 Census,UNSD
Niger,562,Men,[40-44],40,44,98.38,Census,2001 Census,UNSD
Niger,562,Men,[45-49],45,49,95.9,Census,2001 Census,UNSD
Niger,562,Men,[50-54],50,54,96.0,Census,2001 Census,UNSD
Niger,562,Men,[55-59],55,59,99.31,Census,2001 Census,UNSD
Niger,562,Men,[60-64],60,64,69.51,Census,2001 Census,UNSD
Niger,562,Men,[65-69],65,69,73.77,Census,2001 Census,UNSD
Niger,562,Men,[70-74],70,74,98.94,Census,2001 Census,UNSD
Niger,562,Men,[75+],75,999,90.94,Census,2001 Census,UNSD
Niger,562,Women,[10-14],10,14,20.67,Census,2001 Census,UNSD
Niger,562,Women,[15-19],15,19,64.13,Census,2001 Census,UNSD
Niger,562,Women,[20-24],20,24,89.39,Census,2001 Census,UNSD
Niger,562,Women,[25-29],25,29,94.42,Census,2001 Census,UNSD
Niger,562,Women,[30-34],30,34,90.76,Census,2001 Census,UNSD
Niger,562,Women,[35-39],35,39,90.43,Census,2001 Census,UNSD
Niger,562,Women,[40-44],40,44,86.88,Census,2001 Census,UNSD
Niger,562,Women,[45-49],45,49,82.59,Census,2001 Census,UNSD
Niger,562,Women,[50-54],50,54,59.72,Census,2001 Census,UNSD
Niger,562,Women,[55-59],55,59,52.76,Census,2001 Census,UNSD
Niger,562,Women,[60-64],60,64,51.97,Census,2001 Census,UNSD
Niger,562,Women,[65-69],65,69,42.94,Census,2001 Census,UNSD
Niger,562,Women,[70-74],70,74,27.59,Census,2001 Census,UNSD
Niger,562,Women,[75+],75,999,21.72,Census,2001 Census,UNSD
Niger,562,Men,[15-19],15,19,2.9,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Men,[20-24],20,24,30.9,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Men,[25-29],25,29,71.1,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Men,[30-34],30,34,88.7,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Men,[35-39],35,39,91.4,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Men,[40-44],40,44,98.5,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Men,[45-49],45,49,95.9,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Men,[50-54],50,54,97.7,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Men,[55-59],55,59,97.2,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Women,[15-19],15,19,59.0,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Women,[20-24],20,24,86.4,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Women,[25-29],25,29,93.2,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Women,[30-34],30,34,95.0,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Women,[35-39],35,39,96.0,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Women,[40-44],40,44,93.7,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Women,[45-49],45,49,90.9,Survey,2006 DHS,DHS_STATcompiler
Niger,562,Men,[10-14],10,14,0.7,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Men,[15-19],15,19,3.1,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Men,[15-19],15,19,2.6,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Men,[20-24],20,24,29.2,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Men,[20-24],20,24,27.0,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Men,[25-29],25,29,73.2,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Men,[25-29],25,29,76.2,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Men,[30-34],30,34,90.8,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Men,[30-34],30,34,88.9,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Men,[35-39],35,39,96.1,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Men,[35-39],35,39,95.5,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Men,[40-44],40,44,96.0,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Men,[40-44],40,44,96.7,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Men,[45-49],45,49,98.2,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Men,[45-49],45,49,97.3,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Men,[50-54],50,54,99.0,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Men,[50-54],50,54,97.7,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Men,[55-59],55,59,98.6,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Men,[55-59],55,59,98.5,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Men,[60-64],60,64,96.8,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Men,[65-69],65,69,96.8,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Men,[70-74],70,74,94.9,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Men,[75+],75,999,89.4,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Women,[10-14],10,14,3.2,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Women,[15-19],15,19,59.8,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Women,[15-19],15,19,61.0,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Women,[20-24],20,24,90.5,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Women,[20-24],20,24,89.4,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Women,[25-29],25,29,94.4,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Women,[25-29],25,29,95.0,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Women,[30-34],30,34,96.5,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Women,[30-34],30,34,95.9,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Women,[35-39],35,39,95.3,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Women,[35-39],35,39,95.9,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Women,[40-44],40,44,92.8,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Women,[40-44],40,44,91.6,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Women,[45-49],45,49,90.8,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Women,[45-49],45,49,91.2,Survey,2012 DHS-MICS,DHS_STATcompiler
Niger,562,Women,[50-54],50,54,83.3,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Women,[55-59],55,59,76.5,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Women,[60-64],60,64,65.1,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Women,[65-69],65,69,48.8,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Women,[70-74],70,74,31.9,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Women,[75+],75,999,18.0,Survey,2012 DHS-MICS,DHS_HH
Niger,562,Men,[15-19],15,19,8.2,Survey,2015 ENISED,National statistics
Niger,562,Men,[20-24],20,24,40.6,Survey,2015 ENISED,National statistics
Niger,562,Men,[25-29],25,29,76.2,Survey,2015 ENISED,National statistics
Niger,562,Men,[30-34],30,34,89.5,Survey,2015 ENISED,National statistics
Niger,562,Men,[35-39],35,39,95.7,Survey,2015 ENISED,National statistics
Niger,562,Men,[40-44],40,44,96.2,Survey,2015 ENISED,National statistics
Niger,562,Men,[45-49],45,49,97.1,Survey,2015 ENISED,National statistics
Niger,562,Women,[15-19],15,19,63.9,Survey,2015 ENISED,National statistics
Niger,562,Women,[20-24],20,24,87.3,Survey,2015 ENISED,National statistics
Niger,562,Women,[25-29],25,29,93.5,Survey,2015 ENISED,National statistics
Niger,562,Women,[30-34],30,34,93.0,Survey,2015 ENISED,National statistics
Niger,562,Women,[35-39],35,39,93.1,Survey,2015 ENISED,National statistics
Niger,562,Women,[40-44],40,44,90.7,Survey,2015 ENISED,National statistics
Niger,562,Women,[45-49],45,49,87.0,Survey,2015 ENISED,National statistics
Nigeria,566,Women,[15-19],15,19,37.0,Survey,1990 DHS,DHS_STATcompiler
Nigeria,566,Women,[20-24],20,24,76.3,Survey,1990 DHS,DHS_STATcompiler
Nigeria,566,Women,[25-29],25,29,89.4,Survey,1990 DHS,DHS_STATcompiler
Nigeria,566,Women,[30-34],30,34,95.7,Survey,1990 DHS,DHS_STATcompiler
Nigeria,566,Women,[35-39],35,39,93.5,Survey,1990 DHS,DHS_STATcompiler
Nigeria,566,Women,[40-44],40,44,87.5,Survey,1990 DHS,DHS_STATcompiler
Nigeria,566,Women,[45-49],45,49,86.9,Survey,1990 DHS,DHS_STATcompiler
Nigeria,566,Men,[10-14],10,14,3.87,Census,1991 Census,UNSD
Nigeria,566,Men,[15-19],15,19,6.19,Census,1991 Census,UNSD
Nigeria,566,Men,[20-24],20,24,22.08,Census,1991 Census,UNSD
Nigeria,566,Men,[25-29],25,29,50.28,Census,1991 Census,UNSD
Nigeria,566,Men,[30-34],30,34,75.62,Census,1991 Census,UNSD
Nigeria,566,Men,[35-39],35,39,86.85,Census,1991 Census,UNSD
Nigeria,566,Men,[40-44],40,44,90.35,Census,1991 Census,UNSD
Nigeria,566,Men,[45-49],45,49,91.83,Census,1991 Census,UNSD
Nigeria,566,Men,[50-54],50,54,92.08,Census,1991 Census,UNSD
Nigeria,566,Men,[55-59],55,59,92.14,Census,1991 Census,UNSD
Nigeria,566,Men,[60-64],60,64,90.86,Census,1991 Census,UNSD
Nigeria,566,Men,[65-69],65,69,90.15,Census,1991 Census,UNSD
Nigeria,566,Men,[70-74],70,74,88.64,Census,1991 Census,UNSD
Nigeria,566,Men,[75+],75,999,85.39,Census,1991 Census,UNSD
Nigeria,566,Women,[10-14],10,14,6.96,Census,1991 Census,UNSD
Nigeria,566,Women,[15-19],15,19,35.05,Census,1991 Census,UNSD
Nigeria,566,Women,[20-24],20,24,67.83,Census,1991 Census,UNSD
Nigeria,566,Women,[25-29],25,29,83.82,Census,1991 Census,UNSD
Nigeria,566,Women,[30-34],30,34,89.89,Census,1991 Census,UNSD
Nigeria,566,Women,[35-39],35,39,89.28,Census,1991 Census,UNSD
Nigeria,566,Women,[40-44],40,44,85.02,Census,1991 Census,UNSD
Nigeria,566,Women,[45-49],45,49,78.11,Census,1991 Census,UNSD
Nigeria,566,Women,[50-54],50,54,70.08,Census,1991 Census,UNSD
Nigeria,566,Women,[55-59],55,59,61.28,Census,1991 Census,UNSD
