region,iso_code,indicator,year,age_group,percentage,number,process
Caribbean,915,Married or in-union women,2023,25-29,52.06,1727,Estimate
Caribbean,915,Married or in-union women,2023,30-34,63.73,2117,Estimate
Caribbean,915,Married or in-union women,2023,35-39,66.87,2057,Estimate
Caribbean,915,Married or in-union women,2023,40-44,67.33,1844,Estimate
Caribbean,915,Married or in-union women,2023,45-49,64.08,1724,Estimate
Caribbean,915,Married or in-union women,2023,15-49,50.01,10945,Estimate
Caribbean,915,Married or in-union women,2024,15-19,9.24,308,Estimate
Caribbean,915,Married or in-union women,2024,20-24,33.42,1130,Estimate
Caribbean,915,Married or in-union women,2024,25-29,51.35,1701,Estimate
Caribbean,915,Married or in-union women,2024,30-34,63.14,2088,Estimate
Caribbean,915,Married or in-union women,2024,35-39,66.58,2084,Estimate
Caribbean,915,Married or in-union women,2024,40-44,67.2,1878,Estimate
Caribbean,915,Married or in-union women,2024,45-49,63.72,1692,Estimate
Caribbean,915,Married or in-union women,2024,15-49,49.65,10883,Estimate
Caribbean,915,Married or in-union women,2025,15-19,9.06,303,Projection
Caribbean,915,Married or in-union women,2025,20-24,32.77,1097,Projection
Caribbean,915,Married or in-union women,2025,25-29,50.67,1680,Projection
Caribbean,915,Married or in-union women,2025,30-34,62.56,2055,Projection
Caribbean,915,Married or in-union women,2025,35-39,66.27,2108,Projection
Caribbean,915,Married or in-union women,2025,40-44,67.1,1917,Projection
Caribbean,915,Married or in-union women,2025,45-49,63.35,1669,Projection
Caribbean,915,Married or in-union women,2025,15-49,49.3,10831,Projection
Caribbean,915,Married or in-union women,2026,15-19,8.89,299,Projection
Caribbean,915,Married or in-union women,2026,20-24,32.11,1062,Projection
Caribbean,915,Married or in-union women,2026,25-29,50.01,1658,Projection
Caribbean,915,Married or in-union women,2026,30-34,62.02,2023,Projection
Caribbean,915,Married or in-union women,2026,35-39,65.94,2124,Projection
Caribbean,915,Married or in-union women,2026,40-44,67.04,1957,Projection
Caribbean,915,Married or in-union women,2026,45-49,62.98,1654,Projection
Caribbean,915,Married or in-union women,2026,15-49,48.95,10780,Projection
Caribbean,915,Married or in-union women,2027,15-19,8.74,295,Projection
Caribbean,915,Married or in-union women,2027,20-24,31.47,1030,Projection
Caribbean,915,Married or in-union women,2027,25-29,49.36,1634,Projection
Caribbean,915,Married or in-union women,2027,30-34,61.54,1998,Projection
Caribbean,915,Married or in-union women,2027,35-39,65.56,2130,Projection
Caribbean,915,Married or in-union women,2027,40-44,66.98,1991,Projection
Caribbean,915,Married or in-union women,2027,45-49,62.66,1654,Projection
Caribbean,915,Married or in-union women,2027,15-49,48.62,10735,Projection
Caribbean,915,Married or in-union women,2028,15-19,8.59,290,Projection
Caribbean,915,Married or in-union women,2028,20-24,30.89,1005,Projection
Caribbean,915,Married or in-union women,2028,25-29,48.73,1608,Projection
Caribbean,915,Married or in-union women,2028,30-34,61.11,1976,Projection
Caribbean,915,Married or in-union women,2028,35-39,65.16,2121,Projection
Caribbean,915,Married or in-union women,2028,40-44,66.93,2021,Projection
Caribbean,915,Married or in-union women,2028,45-49,62.39,1674,Projection
Caribbean,915,Married or in-union women,2028,15-49,48.33,10699,Projection
Caribbean,915,Married or in-union women,2029,15-19,8.43,284,Projection
Caribbean,915,Married or in-union women,2029,20-24,30.38,987,Projection
Caribbean,915,Married or in-union women,2029,25-29,48.08,1577,Projection
Caribbean,915,Married or in-union women,2029,30-34,60.72,1960,Projection
Caribbean,915,Married or in-union women,2029,35-39,64.72,2098,Projection
Caribbean,915,Married or in-union women,2029,40-44,66.88,2055,Projection
Caribbean,915,Married or in-union women,2029,45-49,62.17,1702,Projection
Caribbean,915,Married or in-union women,2029,15-49,48.08,10667,Projection
Caribbean,915,Married or in-union women,2030,15-19,8.27,277,Projection
Caribbean,915,Married or in-union women,2030,20-24,29.94,976,Projection
Caribbean,915,Married or in-union women,2030,25-29,47.43,1540,Projection
Caribbean,915,Married or in-union women,2030,30-34,60.35,1949,Projection
Caribbean,915,Married or in-union women,2030,35-39,64.29,2069,Projection
Caribbean,915,Married or in-union women,2030,40-44,66.82,2086,Projection
Caribbean,915,Married or in-union women,2030,45-49,61.99,1735,Projection
Caribbean,915,Married or in-union women,2030,15-49,47.84,10636,Projection
Caribbean,915,Married or in-union women,2031,15-19,8.12,269,Projection
Caribbean,915,Married or in-union women,2031,20-24,29.55,970,Projection
Caribbean,915,Married or in-union women,2031,25-29,46.76,1500,Projection
Caribbean,915,Married or in-union women,2031,30-34,59.99,1938,Projection
Caribbean,915,Married or in-union women,2031,35-39,63.89,2042,Projection
Caribbean,915,Married or in-union women,2031,40-44,66.73,2111,Projection
Caribbean,915,Married or in-union women,2031,45-49,61.83,1770,Projection
Caribbean,915,Married or in-union women,2031,15-49,47.62,10602,Projection
Caribbean,915,Married or in-union women,2032,15-19,7.97,261,Projection
Caribbean,915,Married or in-union women,2032,20-24,29.18,963,Projection
Caribbean,915,Married or in-union women,2032,25-29,46.11,1464,Projection
Caribbean,915,Married or in-union women,2032,30-34,59.63,1924,Projection
Caribbean,915,Married or in-union women,2032,35-39,63.54,2021,Projection
Caribbean,915,Married or in-union women,2032,40-44,66.62,2126,Projection
Caribbean,915,Married or in-union women,2032,45-49,61.67,1798,Projection
Caribbean,915,Married or in-union women,2032,15-49,47.41,10559,Projection
Caribbean,915,Married or in-union women,2033,15-19,7.82,254,Projection
Caribbean,915,Married or in-union women,2033,20-24,28.8,951,Projection
Caribbean,915,Married or in-union women,2033,25-29,45.51,1436,Projection
Caribbean,915,Married or in-union women,2033,30-34,59.26,1906,Projection
Caribbean,915,Married or in-union women,2033,35-39,63.24,2004,Projection
Caribbean,915,Married or in-union women,2033,40-44,66.49,2126,Projection
Caribbean,915,Married or in-union women,2033,45-49,61.51,1823,Projection
Caribbean,915,Married or in-union women,2033,15-49,47.19,10504,Projection
Caribbean,915,Married or in-union women,2034,15-19,7.68,247,Projection
Caribbean,915,Married or in-union women,2034,20-24,28.41,935,Projection
Caribbean,915,Married or in-union women,2034,25-29,44.97,1418,Projection
Caribbean,915,Married or in-union women,2034,30-34,58.86,1883,Projection
Caribbean,915,Married or in-union women,2034,35-39,62.98,1993,Projection
Caribbean,915,Married or in-union women,2034,40-44,66.35,2113,Projection
Caribbean,915,Married or in-union women,2034,45-49,61.36,1850,Projection
Caribbean,915,Married or in-union women,2034,15-49,46.97,10443,Projection
Caribbean,915,Married or in-union women,2035,15-19,7.54,239,Projection
Caribbean,915,Married or in-union women,2035,20-24,28.02,916,Projection
Caribbean,915,Married or in-union women,2035,25-29,44.49,1409,Projection
Caribbean,915,Married or in-union women,2035,30-34,58.45,1852,Projection
Caribbean,915,Married or in-union women,2035,35-39,62.73,1987,Projection
Caribbean,915,Married or in-union women,2035,40-44,66.22,2094,Projection
Caribbean,915,Married or in-union women,2035,45-49,61.19,1876,Projection
Caribbean,915,Married or in-union women,2035,15-49,46.77,10376,Projection
Caribbean,915,Married or in-union women,2036,15-19,7.41,232,Projection
Caribbean,915,Married or in-union women,2036,20-24,27.63,895,Projection
Caribbean,915,Married or in-union women,2036,25-29,44.07,1406,Projection
Caribbean,915,Married or in-union women,2036,30-34,58.02,1816,Projection
Caribbean,915,Married or in-union women,2036,35-39,62.48,1980,Projection
Caribbean,915,Married or in-union women,2036,40-44,66.11,2077,Projection
Caribbean,915,Married or in-union women,2036,45-49,61.0,1895,Projection
Caribbean,915,Married or in-union women,2036,15-49,46.59,10305,Projection
Caribbean,915,Married or in-union women,2037,15-19,7.28,225,Projection
Caribbean,915,Married or in-union women,2037,20-24,27.26,874,Projection
Caribbean,915,Married or in-union women,2037,25-29,43.66,1402,Projection
Caribbean,915,Married or in-union women,2037,30-34,57.62,1786,Projection
Caribbean,915,Married or in-union women,2037,35-39,62.23,1970,Projection
Caribbean,915,Married or in-union women,2037,40-44,66.05,2066,Projection
Caribbean,915,Married or in-union women,2037,45-49,60.79,1906,Projection
Caribbean,915,Married or in-union women,2037,15-49,46.41,10231,Projection
Caribbean,915,Married or in-union women,2038,15-19,7.15,218,Projection
Caribbean,915,Married or in-union women,2038,20-24,26.9,854,Projection
Caribbean,915,Married or in-union women,2038,25-29,43.24,1391,Projection
Caribbean,915,Married or in-union women,2038,30-34,57.26,1765,Projection
Caribbean,915,Married or in-union women,2038,35-39,61.97,1957,Projection
Caribbean,915,Married or in-union women,2038,40-44,66.03,2059,Projection
Caribbean,915,Married or in-union women,2038,45-49,60.55,1903,Projection
Caribbean,915,Married or in-union women,2038,15-49,46.24,10149,Projection
Caribbean,915,Married or in-union women,2039,15-19,7.02,211,Projection
Caribbean,915,Married or in-union women,2039,20-24,26.56,835,Projection
Caribbean,915,Married or in-union women,2039,25-29,42.82,1373,Projection
Caribbean,915,Married or in-union women,2039,30-34,56.97,1756,Projection
Caribbean,915,Married or in-union women,2039,35-39,61.69,1939,Projection
Caribbean,915,Married or in-union women,2039,40-44,66.03,2056,Projection
Caribbean,915,Married or in-union women,2039,45-49,60.29,1887,Projection
Caribbean,915,Married or in-union women,2039,15-49,46.07,10060,Projection
Caribbean,915,Married or in-union women,2040,15-19,6.91,205,Projection
Caribbean,915,Married or in-union women,2040,20-24,26.23,815,Projection
Caribbean,915,Married or in-union women,2040,25-29,42.4,1351,Projection
Caribbean,915,Married or in-union women,2040,30-34,56.74,1757,Projection
Caribbean,915,Married or in-union women,2040,35-39,61.4,1911,Projection
Caribbean,915,Married or in-union women,2040,40-44,66.04,2059,Projection
Caribbean,915,Married or in-union women,2040,45-49,60.04,1867,Projection
Caribbean,915,Married or in-union women,2040,15-49,45.9,9968,Projection
Caribbean,915,Married or in-union women,2041,15-19,6.8,200,Projection
Caribbean,915,Married or in-union women,2041,20-24,25.89,793,Projection
Caribbean,915,Married or in-union women,2041,25-29,41.99,1326,Projection
Caribbean,915,Married or in-union women,2041,30-34,56.56,1766,Projection
Caribbean,915,Married or in-union women,2041,35-39,61.1,1880,Projection
Caribbean,915,Married or in-union women,2041,40-44,66.04,2061,Projection
Caribbean,915,Married or in-union women,2041,45-49,59.83,1848,Projection
Caribbean,915,Married or in-union women,2041,15-49,45.75,9878,Projection
Caribbean,915,Married or in-union women,2042,15-19,6.69,196,Projection
Caribbean,915,Married or in-union women,2042,20-24,25.55,773,Projection
Caribbean,915,Married or in-union women,2042,25-29,41.59,1300,Projection
Caribbean,915,Married or in-union women,2042,30-34,56.39,1773,Projection
Caribbean,915,Married or in-union women,2042,35-39,60.82,1853,Projection
Caribbean,915,Married or in-union women,2042,40-44,66.04,2059,Projection
Caribbean,915,Married or in-union women,2042,45-49,59.66,1835,Projection
Caribbean,915,Married or in-union women,2042,15-49,45.6,9792,Projection
Caribbean,915,Married or in-union women,2043,15-19,6.59,192,Projection
Caribbean,915,Married or in-union women,2043,20-24,25.21,752,Projection
Caribbean,915,Married or in-union women,2043,25-29,41.21,1277,Projection
Caribbean,915,Married or in-union women,2043,30-34,56.21,1771,Projection
Caribbean,915,Married or in-union women,2043,35-39,60.57,1836,Projection
Caribbean,915,Married or in-union women,2043,40-44,66.03,2055,Projection
Caribbean,915,Married or in-union women,2043,45-49,59.54,1826,Projection
Caribbean,915,Married or in-union women,2043,15-49,45.46,9711,Projection
Caribbean,915,Married or in-union women,2044,15-19,6.49,187,Projection
Caribbean,915,Married or in-union women,2044,20-24,24.86,733,Projection
Caribbean,915,Married or in-union women,2044,25-29,40.85,1254,Projection
Caribbean,915,Married or in-union women,2044,30-34,56.01,1760,Projection
Caribbean,915,Married or in-union women,2044,35-39,60.38,1831,Projection
Caribbean,915,Married or in-union women,2044,40-44,66.01,2044,Projection
Caribbean,915,Married or in-union women,2044,45-49,59.44,1822,Projection
Caribbean,915,Married or in-union women,2044,15-49,45.33,9635,Projection
Caribbean,915,Married or in-union women,2045,15-19,6.4,184,Projection
Caribbean,915,Married or in-union women,2045,20-24,24.53,716,Projection
Caribbean,915,Married or in-union women,2045,25-29,40.5,1229,Projection
Caribbean,915,Married or in-union women,2045,30-34,55.8,1744,Projection
Caribbean,915,Married or in-union women,2045,35-39,60.24,1837,Projection
Caribbean,915,Married or in-union women,2045,40-44,66.02,2026,Projection
Caribbean,915,Married or in-union women,2045,45-49,59.34,1821,Projection
Caribbean,915,Married or in-union women,2045,15-49,45.2,9559,Projection
Caribbean,915,Married or in-union women,2046,15-19,6.3,180,Projection
Caribbean,915,Married or in-union women,2046,20-24,24.22,701,Projection
Caribbean,915,Married or in-union women,2046,25-29,40.15,1203,Projection
Caribbean,915,Married or in-union women,2046,30-34,55.59,1723,Projection
Caribbean,915,Married or in-union women,2046,35-39,60.14,1850,Projection
Caribbean,915,Married or in-union women,2046,40-44,66.04,2003,Projection
Caribbean,915,Married or in-union women,2046,45-49,59.23,1820,Projection
Caribbean,915,Married or in-union women,2046,15-49,45.08,9483,Projection
Caribbean,915,Married or in-union women,2047,15-19,6.21,176,Projection
Caribbean,915,Married or in-union women,2047,20-24,23.92,688,Projection
Caribbean,915,Married or in-union women,2047,25-29,39.8,1177,Projection
Caribbean,915,Married or in-union women,2047,30-34,55.37,1700,Projection
Caribbean,915,Married or in-union women,2047,35-39,60.06,1861,Projection
Caribbean,915,Married or in-union women,2047,40-44,66.09,1986,Projection
Caribbean,915,Married or in-union women,2047,45-49,59.11,1816,Projection
Caribbean,915,Married or in-union women,2047,15-49,44.95,9406,Projection
Caribbean,915,Married or in-union women,2048,15-19,6.13,173,Projection
Caribbean,915,Married or in-union women,2048,20-24,23.64,675,Projection
Caribbean,915,Married or in-union women,2048,25-29,39.45,1151,Projection
Caribbean,915,Married or in-union women,2048,30-34,55.18,1680,Projection
Caribbean,915,Married or in-union women,2048,35-39,59.95,1863,Projection
Caribbean,915,Married or in-union women,2048,40-44,66.13,1977,Projection
Caribbean,915,Married or in-union women,2048,45-49,58.98,1808,Projection
Caribbean,915,Married or in-union women,2048,15-49,44.82,9330,Projection
Caribbean,915,Married or in-union women,2049,15-19,6.04,169,Projection
Caribbean,915,Married or in-union women,2049,20-24,23.37,663,Projection
Caribbean,915,Married or in-union women,2049,25-29,39.09,1127,Projection
Caribbean,915,Married or in-union women,2049,30-34,54.99,1659,Projection
Caribbean,915,Married or in-union women,2049,35-39,59.84,1855,Projection
Caribbean,915,Married or in-union women,2049,40-44,66.18,1981,Projection
Caribbean,915,Married or in-union women,2049,45-49,58.84,1796,Projection
Caribbean,915,Married or in-union women,2049,15-49,44.7,9254,Projection
Caribbean,915,Married or in-union women,2050,15-19,5.96,166,Projection
Caribbean,915,Married or in-union women,2050,20-24,23.11,652,Projection
Caribbean,915,Married or in-union women,2050,25-29,38.76,1107,Projection
Caribbean,915,Married or in-union women,2050,30-34,54.78,1635,Projection
Caribbean,915,Married or in-union women,2050,35-39,59.72,1842,Projection
Caribbean,915,Married or in-union women,2050,40-44,66.23,1994,Projection
Caribbean,915,Married or in-union women,2050,45-49,58.71,1776,Projection
Caribbean,915,Married or in-union women,2050,15-49,44.57,9174,Projection
Central America,916,Married or in-union women,1970,15-19,20.93,1533,Estimate
Central America,916,Married or in-union women,1970,20-24,58.84,3463,Estimate
Central America,916,Married or in-union women,1970,25-29,77.84,3622,Estimate
Central America,916,Married or in-union women,1970,30-34,82.84,3049,Estimate
Central America,916,Married or in-union women,1970,35-39,83.37,2729,Estimate
Central America,916,Married or in-union women,1970,40-44,80.41,2277,Estimate
Central America,916,Married or in-union women,1970,45-49,77.12,1757,Estimate
